  0.908603E-01  0.000000E+00  0.890304E+01  0.300000E+03  0.200000E+04  0.000000E+00  0.260000E+03  0.200000E+04  0.100000E+03 -0.170636E+07 -0.324242E+08  0.932393E+02 -0.416880E+00  0.423536E+00  0.421574E+00 -0.417636E+00 -0.356953E+00  0.826166E+00  0.124757E+03  0.908961E+00  0.898547E+00  0.907441E+00  0.908531E+00  0.943024E+00  0.173775E+00  0.197224E+04 -0.671650E-03  0.632663E-01  0.563231E-01 -0.112990E+00  0.890210E+01  0.594950E-04  0.987519E+02  0.634265E-01  0.102447E-01 -0.893368E-03 -0.708120E-01  0.999937E+00  0.197214E+04  0.207110E+00  0.145941E+00  0.112318E+00  0.890276E+01  0.632612E-04  0.000000E+00  0.000000E+00  0.298846E-13  0.000000E+00  0.141137E-02  0.178239E-02  0.209723E-02  0.102925E-03  0.160315E-04  0.591779E-04  0.445462E-03  0.606060E-04  0.166534E+00  0.170306E+00  0.169219E+00  0.169833E+00  0.227146E+00  0.232290E+00  0.234470E+00  0.239780E+00  0.178873E-04  0.182924E-04  0.846183E+00  0.843354E+00  0.843026E+00  0.842229E+00  0.786157E+00  0.783528E+00  0.768290E+00  0.765722E+00  0.132454E-04  0.132011E-04  0.451516E-02  0.317513E+02  0.316308E-02  0.895161E+02  0.257024E-10  0.180743E-06  0.228065E-06  0.160379E-02  0.266959E-10  0.187730E-06  0.569312E+01  0.457202E+01  0.387027E+01  0.197352E+04  0.804982E-01  0.123011E+03  0.228025E+03  0.311178E+03  0.357145E+03  0.305319E-03  0.273096E-02  0.272982E-02  0.996722E+00  0.225870E+03  0.356522E+03  0.876307E+03  0.102623E+04  0.102551E+04  0.102710E+04  0.102840E+04  0.204444E+03  0.205152E+03  0.190039E+03  0.934986E+03  0.113114E+04  0.102615E+04  0.102935E+04  0.199684E+03  0.209804E+03  0.190039E+03  0.000000E+00  0.000000E+00  0.116966E+02
  0.403296E-01  0.000000E+00  0.152495E+02  0.300000E+03  0.200000E+04  0.000000E+00  0.260000E+03  0.200000E+04  0.100000E+03 -0.838294E+07 -0.742319E+08  0.946773E+02 -0.392990E+00  0.393093E+00  0.396098E+00 -0.393190E+00 -0.346566E+00  0.845549E+00  0.125149E+03  0.919542E+00  0.909222E+00  0.918550E+00  0.919427E+00  0.946364E+00  0.154439E+00  0.197115E+04 -0.420953E-03  0.487054E-01  0.269708E-01 -0.659966E-01  0.152490E+02  0.121845E-04  0.997549E+02  0.291256E-01  0.783623E-02 -0.232103E-03 -0.539748E-01  0.999987E+00  0.197112E+04  0.176854E+00  0.114507E+00  0.655756E-01  0.152494E+02  0.125277E-04  0.000000E+00  0.000000E+00  0.459093E-15  0.000000E+00  0.232252E-03  0.358440E-03  0.410664E-03  0.312460E-04  0.154400E-04  0.208748E-05  0.275243E-05  0.215309E-05  0.148487E+00  0.150845E+00  0.151378E+00  0.151532E+00  0.190933E+00  0.193965E+00  0.191044E+00  0.194077E+00  0.482568E-05  0.490230E-05  0.862851E+00  0.860990E+00  0.859133E+00  0.858918E+00  0.814634E+00  0.812878E+00  0.796498E+00  0.794781E+00  0.130554E-04  0.130272E-04  0.476356E-02  0.195547E+02  0.316823E-02  0.778739E+02  0.363010E-11  0.149018E-07  0.485994E-07  0.199504E-03  0.369904E-12  0.151848E-08  0.498043E+01  0.426531E+01  0.307040E+01  0.197259E+04  0.686864E-03  0.123661E+03  0.229899E+03  0.311449E+03  0.354595E+03  0.609100E-04  0.539678E-03  0.535631E-03  0.999351E+00  0.228473E+03  0.354601E+03  0.876310E+03  0.102622E+04  0.102549E+04  0.102711E+04  0.102843E+04  0.204519E+03  0.205239E+03  0.189866E+03  0.933856E+03  0.113204E+04  0.102400E+04  0.103152E+04  0.191143E+03  0.217765E+03  0.189866E+03  0.000000E+00  0.000000E+00  0.246477E+02
  0.387835E-01  0.000000E+00  0.112933E+02  0.300000E+03  0.200000E+04  0.000000E+00  0.260000E+03  0.200000E+04  0.100000E+03 -0.638304E+07 -0.771518E+08  0.969836E+02 -0.320855E+00  0.322184E+00  0.323303E+00 -0.321118E+00 -0.287249E+00  0.897043E+00  0.122918E+03  0.947128E+00  0.937787E+00  0.946642E+00  0.946988E+00  0.965059E+00  0.102946E+00  0.197171E+04 -0.549046E-03  0.560353E-01  0.355309E-01 -0.890970E-01  0.112926E+02  0.110745E-04  0.997736E+02  0.274046E-01  0.554614E-02 -0.300945E-03 -0.383818E-01  0.999988E+00  0.197164E+04  0.190462E+00  0.127383E+00  0.885479E-01  0.112932E+02  0.115508E-04  0.000000E+00  0.000000E+00  0.752371E-15  0.000000E+00  0.160226E-03  0.463224E-03  0.386868E-03  0.114231E-04  0.542008E-05  0.194651E-05  0.648591E-05  0.199717E-05  0.996702E-01  0.101197E+00  0.101015E+00  0.101181E+00  0.124355E+00  0.126260E+00  0.125395E+00  0.127316E+00  0.117598E-05  0.119399E-05  0.907554E+00  0.906624E+00  0.905513E+00  0.905244E+00  0.874143E+00  0.873246E+00  0.857035E+00  0.856156E+00  0.486209E-05  0.485710E-05  0.480478E-02  0.201218E+02  0.330051E-02  0.869138E+02  0.113580E-10  0.475657E-07  0.118312E-06  0.495478E-03  0.586780E-12  0.245736E-08  0.362921E+01  0.347192E+01  0.171485E+01  0.197312E+04  0.755331E-02  0.123315E+03  0.228886E+03  0.311129E+03  0.355813E+03  0.561500E-04  0.498998E-03  0.497540E-03  0.999400E+00  0.227180E+03  0.355567E+03  0.876309E+03  0.102623E+04  0.102550E+04  0.102710E+04  0.102841E+04  0.204487E+03  0.205202E+03  0.189940E+03  0.934410E+03  0.113160E+04  0.102536E+04  0.103016E+04  0.196530E+03  0.212851E+03  0.189940E+03  0.000000E+00  0.000000E+00  0.178171E+02
  0.511423E-01  0.000000E+00  0.110127E+02  0.300000E+03  0.200000E+04  0.000000E+00  0.260000E+03  0.200000E+04  0.100000E+03 -0.466783E+07 -0.583886E+08  0.953148E+02 -0.376424E+00  0.378544E+00  0.379531E+00 -0.376773E+00 -0.334020E+00  0.858290E+00  0.124089E+03  0.926447E+00  0.916704E+00  0.925605E+00  0.926250E+00  0.950346E+00  0.141690E+00  0.197176E+04 -0.561053E-03  0.567430E-01  0.373115E-01 -0.913642E-01  0.110121E+02  0.192205E-04  0.996060E+02  0.360909E-01  0.714292E-02 -0.406898E-03 -0.493487E-01  0.999980E+00  0.197169E+04  0.192004E+00  0.128979E+00  0.908031E-01  0.110126E+02  0.200799E-04  0.000000E+00  0.000000E+00  0.231707E-14  0.000000E+00  0.370262E-03  0.657195E-03  0.693781E-03  0.323588E-04  0.136551E-04  0.589242E-05  0.213608E-04  0.604358E-05  0.136922E+00  0.139192E+00  0.138883E+00  0.139141E+00  0.173894E+00  0.176777E+00  0.175869E+00  0.178785E+00  0.458507E-05  0.466109E-05  0.872677E+00  0.871091E+00  0.870057E+00  0.869687E+00  0.829338E+00  0.827831E+00  0.812033E+00  0.810557E+00  0.117202E-04  0.116989E-04  0.477797E-02  0.211310E+02  0.328965E-02  0.872358E+02  0.124026E-10  0.548518E-07  0.126869E-06  0.561090E-03  0.185482E-11  0.820310E-08  0.461252E+01  0.406979E+01  0.269774E+01  0.197315E+04  0.143090E-01  0.123290E+03  0.228814E+03  0.311159E+03  0.355951E+03  0.975512E-04  0.867293E-03  0.865047E-03  0.998958E+00  0.227054E+03  0.355659E+03  0.876309E+03  0.102623E+04  0.102550E+04  0.102710E+04  0.102841E+04  0.204484E+03  0.205198E+03  0.189948E+03  0.934465E+03  0.113156E+04  0.102546E+04  0.103006E+04  0.196904E+03  0.212496E+03  0.189948E+03  0.000000E+00  0.000000E+00  0.174673E+02
  0.885198E-01  0.000000E+00  0.831827E+01  0.300000E+03  0.200000E+04  0.000000E+00  0.260000E+03  0.200000E+04  0.100000E+03 -0.140785E+07 -0.332730E+08  0.952184E+02 -0.368251E+00  0.375488E+00  0.372724E+00 -0.369056E+00 -0.312546E+00  0.864346E+00  0.123068E+03  0.929726E+00  0.920162E+00  0.928539E+00  0.929315E+00  0.958167E+00  0.135598E+00  0.197243E+04 -0.712705E-03  0.655681E-01  0.636308E-01 -0.120927E+00  0.831733E+01  0.560287E-04  0.988159E+02  0.615653E-01  0.924640E-02 -0.931351E-03 -0.644436E-01  0.999940E+00  0.197231E+04  0.212737E+00  0.152743E+00  0.120214E+00  0.831802E+01  0.600197E-04  0.000000E+00  0.000000E+00  0.310524E-13  0.000000E+00  0.109696E-02  0.215967E-02  0.176036E-02  0.438250E-04  0.204748E-05  0.535583E-04  0.512054E-03  0.548744E-04  0.129538E+00  0.132704E+00  0.131663E+00  0.132239E+00  0.179828E+00  0.184223E+00  0.186977E+00  0.191547E+00  0.594305E-05  0.608830E-05  0.880363E+00  0.878115E+00  0.877798E+00  0.877022E+00  0.828876E+00  0.826760E+00  0.811957E+00  0.809885E+00  0.176982E-05  0.176530E-05  0.445556E-02  0.355154E+02  0.313639E-02  0.902928E+02  0.327155E-10  0.260777E-06  0.276914E-06  0.220729E-02  0.272049E-10  0.216851E-06  0.462478E+01  0.393515E+01  0.272025E+01  0.197370E+04  0.887346E-01  0.122888E+03  0.227686E+03  0.311044E+03  0.357528E+03  0.288833E-03  0.259233E-02  0.259211E-02  0.996890E+00  0.225443E+03  0.356830E+03  0.876307E+03  0.102623E+04  0.102552E+04  0.102710E+04  0.102839E+04  0.204428E+03  0.205134E+03  0.190077E+03  0.935177E+03  0.113099E+04  0.102634E+04  0.102916E+04  0.200441E+03  0.209046E+03  0.190077E+03  0.000000E+00  0.000000E+00  0.114853E+02
  0.144898E+00  0.000000E+00  0.774649E+01  0.300000E+03  0.200000E+04  0.000000E+00  0.260000E+03  0.200000E+04  0.100000E+03 -0.625588E+06 -0.196209E+08  0.923689E+02 -0.407617E+00  0.420930E+00  0.414533E+00 -0.409015E+00 -0.323709E+00  0.833731E+00  0.124157E+03  0.913153E+00  0.901345E+00  0.910891E+00  0.912424E+00  0.956875E+00  0.166120E+00  0.197252E+04 -0.738855E-03  0.683211E-01  0.719053E-01 -0.129820E+00  0.774518E+01  0.148638E-03  0.967971E+02  0.100755E+00  0.144812E-01 -0.163614E-02 -0.981820E-01  0.999839E+00  0.197240E+04  0.220102E+00  0.160636E+00  0.129080E+00  0.774587E+01  0.160640E-03  0.000000E+00  0.000000E+00  0.171131E-12  0.000000E+00  0.344726E-02  0.485924E-02  0.446181E-02  0.163803E-03  0.198108E-04  0.368671E-03  0.462545E-02  0.377809E-03  0.155712E+00  0.161041E+00  0.159238E+00  0.160332E+00  0.246898E+00  0.255348E+00  0.263304E+00  0.272315E+00  0.272161E-04  0.281475E-04  0.858489E+00  0.854241E+00  0.854800E+00  0.853436E+00  0.781827E+00  0.777959E+00  0.761783E+00  0.758014E+00  0.165192E-04  0.164374E-04  0.402352E-02  0.381074E+02  0.284557E-02  0.878482E+02  0.366153E-10  0.346789E-06  0.313097E-06  0.296539E-02  0.201260E-09  0.190617E-05  0.588428E+01  0.435148E+01  0.402533E+01  0.197359E+04  0.273353E+00  0.122858E+03  0.227603E+03  0.311700E+03  0.358182E+03  0.768692E-03  0.690957E-02  0.690953E-02  0.991714E+00  0.224968E+03  0.357171E+03  0.876306E+03  0.102624E+04  0.102552E+04  0.102710E+04  0.102839E+04  0.204408E+03  0.205110E+03  0.190124E+03  0.935393E+03  0.113082E+04  0.102651E+04  0.102898E+04  0.201173E+03  0.208299E+03  0.190124E+03  0.000000E+00  0.000000E+00  0.124034E+02
  0.249548E-01  0.000000E+00  0.137296E+02  0.300000E+03  0.200000E+04  0.000000E+00  0.260000E+03  0.200000E+04  0.100000E+03 -0.123973E+08 -0.120111E+09  0.980779E+02 -0.267238E+00  0.267301E+00  0.269085E+00 -0.267380E+00 -0.240429E+00  0.928580E+00  0.122442E+03  0.963630E+00  0.954000E+00  0.963353E+00  0.963556E+00  0.977641E+00  0.714152E-01  0.197132E+04 -0.461557E-03  0.510750E-01  0.268588E-01 -0.732966E-01  0.137291E+02  0.464104E-05  0.999063E+02  0.178690E-01  0.435336E-02 -0.159429E-03 -0.300527E-01  0.999995E+00  0.197128E+04  0.180768E+00  0.117748E+00  0.728350E-01  0.137296E+02  0.479126E-05  0.000000E+00  0.000000E+00  0.877495E-16  0.000000E+00  0.457653E-04  0.216341E-03  0.156475E-03  0.346711E-05  0.193567E-05  0.318333E-06  0.572400E-06  0.327678E-06  0.691062E-01  0.700649E-01  0.701420E-01  0.702166E-01  0.853765E-01  0.865610E-01  0.854217E-01  0.866068E-01  0.247608E-06  0.251043E-06  0.936932E+00  0.936393E+00  0.935059E+00  0.934914E+00  0.910270E+00  0.909746E+00  0.892218E+00  0.891705E+00  0.179743E-05  0.179639E-05  0.481023E-02  0.162888E+02  0.323906E-02  0.816836E+02  0.543665E-11  0.184100E-07  0.665765E-07  0.225446E-03  0.678161E-13  0.229644E-09  0.294536E+01  0.302429E+01  0.108785E+01  0.197277E+04  0.116823E-02  0.123544E+03  0.229552E+03  0.311299E+03  0.354967E+03  0.233162E-04  0.206695E-03  0.205490E-03  0.999751E+00  0.228062E+03  0.354912E+03  0.876310E+03  0.102622E+04  0.102549E+04  0.102711E+04  0.102842E+04  0.204510E+03  0.205228E+03  0.189887E+03  0.934031E+03  0.113190E+04  0.102453E+04  0.103099E+04  0.193234E+03  0.215893E+03  0.189887E+03  0.000000E+00  0.000000E+00  0.219003E+02
  0.334251E-01  0.000000E+00  0.144590E+02  0.300000E+03  0.200000E+04  0.000000E+00  0.260000E+03  0.200000E+04  0.100000E+03 -0.969012E+07 -0.896175E+08  0.964421E+02 -0.341241E+00  0.341320E+00  0.343760E+00 -0.341419E+00 -0.304147E+00  0.883548E+00  0.123767E+03  0.939976E+00  0.929977E+00  0.939342E+00  0.939879E+00  0.960225E+00  0.116444E+00  0.197123E+04 -0.440977E-03  0.498848E-01  0.264717E-01 -0.696016E-01  0.144585E+02  0.834835E-05  0.998317E+02  0.240328E-01  0.615062E-02 -0.202824E-03 -0.424031E-01  0.999991E+00  0.197119E+04  0.178739E+00  0.115985E+00  0.691606E-01  0.144590E+02  0.860036E-05  0.000000E+00  0.000000E+00  0.248151E-15  0.000000E+00  0.126704E-03  0.307283E-03  0.276818E-03  0.128831E-04  0.678654E-05  0.100571E-05  0.154929E-05  0.103624E-05  0.112348E+00  0.114012E+00  0.114262E+00  0.114380E+00  0.141423E+00  0.143518E+00  0.141496E+00  0.143592E+00  0.150018E-05  0.152241E-05  0.896103E+00  0.894895E+00  0.893352E+00  0.893168E+00  0.858707E+00  0.857550E+00  0.840586E+00  0.839453E+00  0.599628E-05  0.598819E-05  0.478914E-02  0.172579E+02  0.320576E-02  0.798614E+02  0.445493E-11  0.160536E-07  0.570127E-07  0.205448E-03  0.195571E-12  0.704751E-09  0.397533E+01  0.366865E+01  0.202881E+01  0.197267E+04  0.127358E-02  0.123603E+03  0.229727E+03  0.311375E+03  0.354779E+03  0.418375E-04  0.370765E-03  0.368300E-03  0.999554E+00  0.228270E+03  0.354755E+03  0.876310E+03  0.102622E+04  0.102549E+04  0.102711E+04  0.102842E+04  0.204515E+03  0.205234E+03  0.189876E+03  0.933943E+03  0.113197E+04  0.102428E+04  0.103125E+04  0.192234E+03  0.216794E+03  0.189876E+03  0.000000E+00  0.000000E+00  0.232315E+02
  0.382882E-01  0.000000E+00  0.153019E+02  0.300000E+03  0.200000E+04  0.000000E+00  0.260000E+03  0.200000E+04  0.100000E+03 -0.885317E+07 -0.782065E+08  0.951205E+02 -0.381708E+00  0.381734E+00  0.384679E+00 -0.381898E+00 -0.337285E+00  0.854291E+00  0.124828E+03  0.924283E+00  0.914029E+00  0.923373E+00  0.924175E+00  0.949576E+00  0.145698E+00  0.197115E+04 -0.419628E-03  0.486282E-01  0.270326E-01 -0.657705E-01  0.153014E+02  0.109840E-04  0.997791E+02  0.276576E-01  0.746207E-02 -0.219604E-03 -0.514201E-01  0.999989E+00  0.197111E+04  0.176726E+00  0.114423E+00  0.653508E-01  0.153019E+02  0.112921E-04  0.000000E+00  0.000000E+00  0.372094E-15  0.000000E+00  0.199048E-03  0.339509E-03  0.365782E-03  0.253993E-04  0.127976E-04  0.169447E-05  0.221133E-05  0.174785E-05  0.140148E+00  0.142339E+00  0.142840E+00  0.142982E+00  0.179496E+00  0.182302E+00  0.179532E+00  0.182338E+00  0.370070E-05  0.375855E-05  0.870495E+00  0.868782E+00  0.866964E+00  0.866761E+00  0.824740E+00  0.823116E+00  0.806589E+00  0.805002E+00  0.109330E-04  0.109114E-04  0.476229E-02  0.197634E+02  0.316604E-02  0.777766E+02  0.358163E-11  0.148637E-07  0.481009E-07  0.199617E-03  0.298374E-12  0.123825E-08  0.474029E+01  0.412328E+01  0.281238E+01  0.197259E+04  0.553169E-03  0.123663E+03  0.229905E+03  0.311444E+03  0.354580E+03  0.549037E-04  0.486457E-03  0.482782E-03  0.999415E+00  0.228486E+03  0.354591E+03  0.876310E+03  0.102622E+04  0.102549E+04  0.102711E+04  0.102843E+04  0.204519E+03  0.205239E+03  0.189865E+03  0.933851E+03  0.113205E+04  0.102399E+04  0.103154E+04  0.191071E+03  0.217829E+03  0.189865E+03  0.000000E+00  0.000000E+00  0.245976E+02
  0.121657E+00  0.000000E+00  0.759330E+01  0.300000E+03  0.200000E+04  0.000000E+00  0.260000E+03  0.200000E+04  0.100000E+03 -0.663486E+06 -0.237321E+08  0.951061E+02 -0.350607E+00  0.362121E+00  0.356475E+00 -0.351833E+00 -0.279932E+00  0.876988E+00  0.122389E+03  0.936522E+00  0.926492E+00  0.935003E+00  0.935957E+00  0.969146E+00  0.122907E+00  0.197264E+04 -0.760401E-03  0.689805E-01  0.743113E-01 -0.132449E+00  0.759214E+01  0.104511E-03  0.977524E+02  0.843763E-01  0.116835E-01 -0.140158E-02 -0.808127E-01  0.999887E+00  0.197250E+04  0.221604E+00  0.163002E+00  0.131688E+00  0.759287E+01  0.113266E-03  0.000000E+00  0.000000E+00  0.107335E-12  0.000000E+00  0.190997E-02  0.446694E-02  0.276618E-02  0.412268E-04  0.197900E-04  0.186828E-03  0.250312E-02  0.191609E-03  0.115203E+00  0.119091E+00  0.117730E+00  0.118555E+00  0.180717E+00  0.186816E+00  0.192793E+00  0.199300E+00  0.506782E-05  0.523886E-05  0.894741E+00  0.891841E+00  0.891961E+00  0.890884E+00  0.835517E+00  0.832809E+00  0.817764E+00  0.815114E+00  0.173573E-04  0.173011E-04  0.415643E-02  0.396958E+02  0.294329E-02  0.892981E+02  0.416944E-10  0.398200E-06  0.343139E-06  0.327713E-02  0.108026E-09  0.103170E-05  0.450240E+01  0.369484E+01  0.257195E+01  0.197379E+04  0.200795E+00  0.122770E+03  0.227363E+03  0.311299E+03  0.358203E+03  0.541731E-03  0.488253E-02  0.488231E-02  0.994147E+00  0.224830E+03  0.357271E+03  0.876306E+03  0.102624E+04  0.102552E+04  0.102710E+04  0.102838E+04  0.204402E+03  0.205104E+03  0.190137E+03  0.935456E+03  0.113077E+04  0.102655E+04  0.102893E+04  0.201368E+03  0.208099E+03  0.190137E+03  0.000000E+00  0.000000E+00  0.125220E+02
  0.623672E-01  0.000000E+00  0.113255E+02  0.300000E+03  0.200000E+04  0.000000E+00  0.260000E+03  0.200000E+04  0.100000E+03 -0.398518E+07 -0.477804E+08  0.929703E+02 -0.428384E+00  0.430991E+00  0.432160E+00 -0.428790E+00 -0.376270E+00  0.816466E+00  0.125822E+03  0.903597E+00  0.893181E+00  0.902313E+00  0.903351E+00  0.935158E+00  0.183505E+00  0.197168E+04 -0.546932E-03  0.559908E-01  0.353425E-01 -0.888419E-01  0.113248E+02  0.286407E-04  0.994135E+02  0.441068E-01  0.899943E-02 -0.482543E-03 -0.618943E-01  0.999970E+00  0.197162E+04  0.190457E+00  0.127207E+00  0.882950E-01  0.113253E+02  0.298667E-04  0.000000E+00  0.000000E+00  0.465381E-14  0.000000E+00  0.680035E-03  0.756371E-03  0.107960E-02  0.831777E-04  0.321586E-04  0.129078E-04  0.427985E-04  0.132431E-04  0.176880E+00  0.180012E+00  0.179690E+00  0.180031E+00  0.229270E+00  0.233330E+00  0.232083E+00  0.236193E+00  0.152642E-04  0.155345E-04  0.836224E+00  0.833849E+00  0.832770E+00  0.832316E+00  0.780731E+00  0.778514E+00  0.762881E+00  0.760714E+00  0.262571E-04  0.261825E-04  0.476436E-02  0.198945E+02  0.327187E-02  0.863308E+02  0.111125E-10  0.464022E-07  0.116467E-06  0.486330E-03  0.386116E-11  0.161230E-07  0.582416E+01  0.476986E+01  0.402008E+01  0.197306E+04  0.193177E-01  0.123338E+03  0.228953E+03  0.311265E+03  0.355845E+03  0.145100E-03  0.128917E-02  0.128534E-02  0.998451E+00  0.227194E+03  0.355556E+03  0.876309E+03  0.102623E+04  0.102550E+04  0.102710E+04  0.102841E+04  0.204488E+03  0.205202E+03  0.189939E+03  0.934404E+03  0.113160E+04  0.102535E+04  0.103017E+04  0.196486E+03  0.212891E+03  0.189939E+03  0.000000E+00  0.000000E+00  0.186136E+02
  0.667593E-01  0.000000E+00  0.907432E+01  0.300000E+03  0.200000E+04  0.000000E+00  0.260000E+03  0.200000E+04  0.100000E+03 -0.244514E+07 -0.445095E+08  0.957629E+02 -0.359877E+00  0.364477E+00  0.363454E+00 -0.360434E+00 -0.314011E+00  0.870463E+00  0.123139E+03  0.933000E+00  0.923752E+00  0.932117E+00  0.932706E+00  0.957151E+00  0.129505E+00  0.197222E+04 -0.664196E-03  0.625885E-01  0.543635E-01 -0.110864E+00  0.907350E+01  0.321895E-04  0.993280E+02  0.466043E-01  0.761020E-02 -0.644115E-03 -0.530385E-01  0.999966E+00  0.197212E+04  0.205356E+00  0.144160E+00  0.110199E+00  0.907416E+01  0.341629E-04  0.000000E+00  0.000000E+00  0.936764E-14  0.000000E+00  0.596152E-03  0.124450E-02  0.107987E-02  0.316912E-04  0.746478E-05  0.174406E-04  0.122103E-03  0.178643E-04  0.124665E+00  0.127155E+00  0.126447E+00  0.126839E+00  0.163742E+00  0.167013E+00  0.167965E+00  0.171320E+00  0.410438E-05  0.418637E-05  0.884266E+00  0.882595E+00  0.881945E+00  0.881391E+00  0.840205E+00  0.838617E+00  0.823680E+00  0.822123E+00  0.649800E-05  0.648572E-05  0.462560E-02  0.309878E+02  0.323590E-02  0.901529E+02  0.247862E-10  0.166048E-06  0.220106E-06  0.147453E-02  0.769402E-11  0.515438E-07  0.435057E+01  0.386276E+01  0.244266E+01  0.197356E+04  0.416374E-01  0.123012E+03  0.228029E+03  0.310989E+03  0.356973E+03  0.165115E-03  0.147655E-02  0.147575E-02  0.998228E+00  0.225986E+03  0.356438E+03  0.876307E+03  0.102623E+04  0.102551E+04  0.102710E+04  0.102840E+04  0.204449E+03  0.205158E+03  0.190029E+03  0.934934E+03  0.113118E+04  0.102610E+04  0.102941E+04  0.199462E+03  0.210025E+03  0.190029E+03  0.000000E+00  0.000000E+00  0.120164E+02
  0.519501E-01  0.000000E+00  0.105661E+02  0.300000E+03  0.200000E+04  0.000000E+00  0.260000E+03  0.200000E+04  0.100000E+03 -0.430640E+07 -0.574607E+08  0.956421E+02 -0.366855E+00  0.369285E+00  0.369932E+00 -0.367226E+00 -0.325406E+00  0.865402E+00  0.123742E+03  0.930278E+00  0.920717E+00  0.929489E+00  0.930073E+00  0.953233E+00  0.134578E+00  0.197185E+04 -0.581957E-03  0.579136E-01  0.404852E-01 -0.952230E-01  0.105654E+02  0.197688E-04  0.995935E+02  0.365681E-01  0.694671E-02 -0.430723E-03 -0.480872E-01  0.999979E+00  0.197178E+04  0.194546E+00  0.131790E+00  0.946410E-01  0.105660E+02  0.207123E-04  0.000000E+00  0.000000E+00  0.267677E-14  0.000000E+00  0.367405E-03  0.710698E-03  0.705914E-03  0.287016E-04  0.115951E-04  0.631694E-05  0.262618E-04  0.647597E-05  0.130061E+00  0.132252E+00  0.131873E+00  0.132140E+00  0.165303E+00  0.168088E+00  0.167510E+00  0.170332E+00  0.386273E-05  0.392781E-05  0.879025E+00  0.877535E+00  0.876573E+00  0.876186E+00  0.837199E+00  0.835780E+00  0.820127E+00  0.818737E+00  0.100346E-04  0.100176E-04  0.476078E-02  0.230404E+02  0.328987E-02  0.880805E+02  0.144439E-10  0.699031E-07  0.143051E-06  0.692311E-03  0.213939E-11  0.103538E-07  0.442720E+01  0.395511E+01  0.250933E+01  0.197324E+04  0.168367E-01  0.123233E+03  0.228651E+03  0.311109E+03  0.356151E+03  0.100555E-03  0.894853E-03  0.893007E-03  0.998925E+00  0.226841E+03  0.355816E+03  0.876309E+03  0.102623E+04  0.102550E+04  0.102710E+04  0.102841E+04  0.204477E+03  0.205190E+03  0.189963E+03  0.934558E+03  0.113148E+04  0.102561E+04  0.102991E+04  0.197499E+03  0.211931E+03  0.189963E+03  0.000000E+00  0.000000E+00  0.163486E+02
