  0.499793E+00  0.000000E+00  0.686787E+01  0.373538E+03  0.259611E+04  0.000000E+00  0.248401E+03  0.259434E+04  0.863261E+02 -0.125776E+05 -0.120276E+06  0.620369E+02 -0.169233E+00  0.216813E+00  0.188891E+00 -0.173811E+00  0.466751E-01  0.970372E+00  0.122246E+03  0.985576E+00  0.971606E+00  0.983936E+00  0.984758E+00  0.102418E+01  0.286084E-01  0.256398E+04 -0.219939E-03  0.493678E-01  0.133782E+00 -0.145751E+00  0.686415E+01  0.101986E-02  0.817057E+01  0.921327E-01  0.204470E+00 -0.486530E-02 -0.229484E+00  0.998883E+00  0.256410E+04  0.518434E-01  0.173493E+00  0.145524E+00  0.686403E+01  0.111651E-02  0.814335E+00  0.161270E-02  0.187300E-10  0.000000E+00  0.621421E-02  0.791370E-01  0.507026E-02  0.939978E-01  0.703459E-01  0.182829E-01  0.780197E+00  0.183078E-01  0.177905E-02  0.221634E-02  0.122624E-02  0.129348E-02  0.000000E+00  0.000000E+00  0.383895E-01  0.478257E-01  0.269209E-02  0.335381E-02  0.921852E+00  0.918786E+00  0.918375E+00  0.916850E+00  0.853665E+00  0.850826E+00  0.829684E+00  0.826925E+00  0.683312E-01  0.681039E-01  0.288037E-03  0.106571E+03  0.211947E-03  0.930784E+02  0.295719E-12  0.109413E-06  0.149001E-07  0.551290E-02  0.884399E-09  0.327220E-03  0.307731E+01  0.556521E+00  0.584094E+01  0.256242E+04  0.347041E+01  0.119998E+03  0.237096E+03  0.395321E+03  0.415441E+03  0.635207E-02  0.502004E-01  0.501175E-01  0.938592E+00  0.233731E+03  0.409869E+03  0.843071E+03  0.102463E+04  0.102392E+04  0.102548E+04  0.102676E+04  0.204365E+03  0.205058E+03  0.190227E+03  0.917899E+03  0.110413E+04  0.102128E+04  0.101747E+04  0.200075E+03  0.209260E+03  0.190227E+03  0.000000E+00  0.000000E+00  0.177575E+02
  0.497083E+00  0.000000E+00  0.689370E+01  0.373538E+03  0.259611E+04  0.000000E+00  0.248401E+03  0.259434E+04  0.863261E+02 -0.196073E+05 -0.199457E+06  0.616892E+02 -0.187196E+00  0.234173E+00  0.205583E+00 -0.191717E+00  0.276832E-01  0.963986E+00  0.122522E+03  0.982323E+00  0.967596E+00  0.980401E+00  0.981428E+00  0.102484E+01  0.350042E-01  0.256401E+04 -0.223446E-03  0.492129E-01  0.133240E+00 -0.145210E+00  0.688999E+01  0.100957E-02  0.120744E+02  0.107817E+00  0.206594E+00 -0.482106E-02 -0.229112E+00  0.998895E+00  0.256412E+04  0.517147E-01  0.172981E+00  0.144980E+00  0.688989E+01  0.110456E-02  0.833041E+00  0.161207E-02  0.177378E-10  0.000000E+00  0.734912E-02  0.763986E-01  0.612212E-02  0.863587E-01  0.675943E-01  0.179900E-01  0.737070E+00  0.180129E-01  0.857412E-03  0.103413E-02  0.493730E-03  0.517869E-03  0.000000E+00  0.000000E+00  0.613557E-01  0.740012E-01  0.302620E-02  0.364990E-02  0.920881E+00  0.917281E+00  0.917045E+00  0.915376E+00  0.846060E+00  0.842753E+00  0.820930E+00  0.817721E+00  0.652257E-01  0.649707E-01  0.300782E-03  0.106948E+03  0.221268E-03  0.934471E+02  0.316345E-12  0.112482E-06  0.153461E-07  0.545656E-02  0.898210E-09  0.319374E-03  0.325330E+01  0.560356E+00  0.611674E+01  0.256247E+04  0.341509E+01  0.119993E+03  0.237089E+03  0.395189E+03  0.415373E+03  0.628404E-02  0.496921E-01  0.496122E-01  0.939218E+00  0.233752E+03  0.409855E+03  0.843071E+03  0.102463E+04  0.102392E+04  0.102548E+04  0.102676E+04  0.204366E+03  0.205060E+03  0.190223E+03  0.917886E+03  0.110414E+04  0.102125E+04  0.101750E+04  0.200035E+03  0.209303E+03  0.190223E+03  0.000000E+00  0.000000E+00  0.172248E+02
  0.498717E+00  0.000000E+00  0.689342E+01  0.373538E+03  0.259611E+04  0.000000E+00  0.248401E+03  0.259434E+04  0.863261E+02 -0.194680E+05 -0.163268E+06  0.615036E+02 -0.187371E+00  0.234499E+00  0.205761E+00 -0.191907E+00  0.281949E-01  0.963914E+00  0.122546E+03  0.982289E+00  0.967529E+00  0.980356E+00  0.981391E+00  0.102496E+01  0.350695E-01  0.256399E+04 -0.221586E-03  0.492346E-01  0.133243E+00 -0.145214E+00  0.688969E+01  0.101616E-02  0.990916E+01  0.104250E+00  0.260937E+00 -0.483695E-02 -0.229848E+00  0.998888E+00  0.256410E+04  0.517375E-01  0.172986E+00  0.144985E+00  0.688959E+01  0.111176E-02  0.837846E+00  0.166999E-02  0.183029E-10  0.000000E+00  0.739642E-02  0.766964E-01  0.615209E-02  0.846875E-01  0.682330E-01  0.181696E-01  0.687846E+00  0.181925E-01  0.850545E-03  0.102570E-02  0.491486E-03  0.515572E-03  0.000000E+00  0.000000E+00  0.588388E-01  0.709554E-01  0.297319E-02  0.358545E-02  0.920240E+00  0.916621E+00  0.916392E+00  0.914718E+00  0.845208E+00  0.841885E+00  0.820045E+00  0.816821E+00  0.658375E-01  0.655786E-01  0.295057E-03  0.106686E+03  0.217056E-03  0.932191E+02  0.305203E-12  0.110355E-06  0.150685E-07  0.544847E-02  0.892129E-09  0.322576E-03  0.327092E+01  0.562039E+00  0.614717E+01  0.256244E+04  0.343642E+01  0.119999E+03  0.237105E+03  0.395267E+03  0.415406E+03  0.632524E-02  0.499990E-01  0.499190E-01  0.938839E+00  0.233751E+03  0.409855E+03  0.843071E+03  0.102463E+04  0.102392E+04  0.102548E+04  0.102676E+04  0.204366E+03  0.205060E+03  0.190223E+03  0.917886E+03  0.110414E+04  0.102125E+04  0.101750E+04  0.200035E+03  0.209302E+03  0.190223E+03  0.000000E+00  0.000000E+00  0.169557E+02
  0.494733E+00  0.000000E+00  0.689351E+01  0.373538E+03  0.259611E+04  0.000000E+00  0.248401E+03  0.259434E+04  0.863261E+02 -0.196494E+05 -0.251309E+06  0.619701E+02 -0.186524E+00  0.233291E+00  0.204931E+00 -0.191025E+00  0.273646E-01  0.964246E+00  0.122480E+03  0.982450E+00  0.967790E+00  0.980552E+00  0.981563E+00  0.102464E+01  0.347537E-01  0.256403E+04 -0.226105E-03  0.491847E-01  0.133248E+00 -0.145218E+00  0.688984E+01  0.100012E-02  0.146298E+02  0.103400E+00  0.183246E+00 -0.479860E-02 -0.228032E+00  0.998906E+00  0.256414E+04  0.516842E-01  0.172986E+00  0.144985E+00  0.688974E+01  0.109424E-02  0.825145E+00  0.152958E-02  0.169501E-10  0.000000E+00  0.725271E-02  0.760219E-01  0.605297E-02  0.892040E-01  0.667172E-01  0.177331E-01  0.568321E+00  0.177561E-01  0.890165E-03  0.107453E-02  0.512542E-03  0.537577E-03  0.000000E+00  0.000000E+00  0.647016E-01  0.781022E-01  0.310351E-02  0.374628E-02  0.921852E+00  0.918292E+00  0.918041E+00  0.916383E+00  0.847494E+00  0.844221E+00  0.822437E+00  0.819261E+00  0.643960E-01  0.641473E-01  0.309033E-03  0.107327E+03  0.227339E-03  0.937761E+02  0.332818E-12  0.115587E-06  0.157497E-07  0.546984E-02  0.906576E-09  0.314852E-03  0.322327E+01  0.557829E+00  0.606552E+01  0.256253E+04  0.338495E+01  0.119984E+03  0.237065E+03  0.395078E+03  0.415325E+03  0.622497E-02  0.492518E-01  0.491720E-01  0.939761E+00  0.233751E+03  0.409855E+03  0.843071E+03  0.102463E+04  0.102392E+04  0.102548E+04  0.102676E+04  0.204366E+03  0.205060E+03  0.190223E+03  0.917887E+03  0.110414E+04  0.102125E+04  0.101750E+04  0.200035E+03  0.209303E+03  0.190223E+03  0.000000E+00  0.000000E+00  0.175786E+02
  0.496714E+00  0.000000E+00  0.687455E+01  0.373538E+03  0.259611E+04  0.000000E+00  0.248401E+03  0.259434E+04  0.863261E+02 -0.144629E+05 -0.193210E+06  0.622270E+02 -0.173413E+00  0.220620E+00  0.192719E+00 -0.177955E+00  0.412320E-01  0.968953E+00  0.122276E+03  0.984849E+00  0.970738E+00  0.983155E+00  0.984016E+00  0.102420E+01  0.300393E-01  0.256402E+04 -0.223569E-03  0.492981E-01  0.133646E+00 -0.145614E+00  0.687087E+01  0.100760E-02  0.125116E+02  0.107021E+00  0.200516E+00 -0.483091E-02 -0.228306E+00  0.998897E+00  0.256413E+04  0.517784E-01  0.173361E+00  0.145384E+00  0.687076E+01  0.110293E-02  0.812914E+00  0.153033E-02  0.176451E-10  0.000000E+00  0.642492E-02  0.780234E-01  0.528390E-02  0.949693E-01  0.687112E-01  0.179455E-01  0.705844E+00  0.179698E-01  0.160546E-02  0.198284E-02  0.106402E-02  0.112048E-02  0.000000E+00  0.000000E+00  0.459673E-01  0.567723E-01  0.285592E-02  0.352722E-02  0.922629E+00  0.919457E+00  0.919079E+00  0.917526E+00  0.853088E+00  0.850155E+00  0.828864E+00  0.826014E+00  0.666449E-01  0.664158E-01  0.299573E-03  0.107051E+03  0.220421E-03  0.935058E+02  0.317178E-12  0.113342E-06  0.154229E-07  0.551127E-02  0.896970E-09  0.320527E-03  0.309426E+01  0.554923E+00  0.586301E+01  0.256249E+04  0.342517E+01  0.119987E+03  0.237071E+03  0.395174E+03  0.415375E+03  0.627443E-02  0.496219E-01  0.495400E-01  0.939306E+00  0.233736E+03  0.409865E+03  0.843071E+03  0.102463E+04  0.102392E+04  0.102548E+04  0.102676E+04  0.204365E+03  0.205059E+03  0.190225E+03  0.917895E+03  0.110413E+04  0.102127E+04  0.101748E+04  0.200065E+03  0.209272E+03  0.190225E+03  0.000000E+00  0.000000E+00  0.179281E+02
  0.485844E+00  0.000000E+00  0.688796E+01  0.373538E+03  0.259611E+04  0.000000E+00  0.248401E+03  0.259434E+04  0.863261E+02 -0.184820E+05 -0.446167E+06  0.631297E+02 -0.180536E+00  0.226572E+00  0.199178E+00 -0.184965E+00  0.295858E-01  0.966476E+00  0.122262E+03  0.983568E+00  0.969307E+00  0.981811E+00  0.982721E+00  0.102379E+01  0.325593E-01  0.256414E+04 -0.235991E-03  0.491018E-01  0.133381E+00 -0.145347E+00  0.688440E+01  0.964639E-03  0.216620E+02  0.940413E-01  0.157116E+00 -0.471697E-02 -0.223792E+00  0.998944E+00  0.256424E+04  0.515877E-01  0.173099E+00  0.145104E+00  0.688432E+01  0.105562E-02  0.782917E+00  0.123382E-02  0.142278E-10  0.000000E+00  0.667046E-02  0.749937E-01  0.559004E-02  0.105224E+00  0.637315E-01  0.167783E-01  0.383445E+00  0.168015E-01  0.127628E-02  0.155346E-02  0.763052E-03  0.800949E-03  0.000000E+00  0.000000E+00  0.748543E-01  0.911112E-01  0.342960E-02  0.417444E-02  0.925915E+00  0.922609E+00  0.922268E+00  0.920679E+00  0.854594E+00  0.851542E+00  0.830039E+00  0.827076E+00  0.616542E-01  0.614341E-01  0.340514E-03  0.108776E+03  0.250514E-03  0.950283E+02  0.400123E-12  0.127818E-06  0.173230E-07  0.553380E-02  0.934410E-09  0.298495E-03  0.307336E+01  0.547730E+00  0.581407E+01  0.256272E+04  0.327555E+01  0.119947E+03  0.236974E+03  0.394663E+03  0.415147E+03  0.600402E-02  0.476010E-01  0.475213E-01  0.941798E+00  0.233747E+03  0.409858E+03  0.843071E+03  0.102463E+04  0.102392E+04  0.102548E+04  0.102676E+04  0.204366E+03  0.205061E+03  0.190222E+03  0.917891E+03  0.110414E+04  0.102126E+04  0.101749E+04  0.200044E+03  0.209294E+03  0.190222E+03  0.000000E+00  0.000000E+00  0.186392E+02
  0.490988E+00  0.000000E+00  0.689095E+01  0.373538E+03  0.259611E+04  0.000000E+00  0.248401E+03  0.259434E+04  0.863261E+02 -0.191033E+05 -0.332750E+06  0.624704E+02 -0.183854E+00  0.230317E+00  0.202382E+00 -0.188325E+00  0.284484E-01  0.965249E+00  0.122384E+03  0.982954E+00  0.968469E+00  0.981117E+00  0.982083E+00  0.102428E+01  0.337663E-01  0.256408E+04 -0.230283E-03  0.491506E-01  0.133309E+00 -0.145277E+00  0.688733E+01  0.985091E-03  0.179464E+02  0.982901E-01  0.168296E+00 -0.476439E-02 -0.226238E+00  0.998922E+00  0.256418E+04  0.516441E-01  0.173038E+00  0.145040E+00  0.688724E+01  0.107789E-02  0.809147E+00  0.139807E-02  0.157572E-10  0.000000E+00  0.699402E-02  0.756153E-01  0.584620E-02  0.953551E-01  0.654709E-01  0.173275E-01  0.448358E+00  0.173506E-01  0.104261E-02  0.126334E-02  0.611109E-03  0.641192E-03  0.000000E+00  0.000000E+00  0.683416E-01  0.828104E-01  0.322321E-02  0.390561E-02  0.923591E+00  0.920143E+00  0.919853E+00  0.918225E+00  0.850573E+00  0.847397E+00  0.825737E+00  0.822654E+00  0.632578E-01  0.630217E-01  0.322088E-03  0.107936E+03  0.236950E-03  0.943025E+02  0.360080E-12  0.120668E-06  0.164042E-07  0.549729E-02  0.918883E-09  0.307931E-03  0.315774E+01  0.553358E+00  0.595576E+01  0.256261E+04  0.333888E+01  0.119968E+03  0.237027E+03  0.394902E+03  0.415250E+03  0.613142E-02  0.485536E-01  0.484739E-01  0.940623E+00  0.233749E+03  0.409856E+03  0.843071E+03  0.102463E+04  0.102392E+04  0.102548E+04  0.102676E+04  0.204366E+03  0.205060E+03  0.190223E+03  0.917888E+03  0.110414E+04  0.102126E+04  0.101750E+04  0.200039E+03  0.209299E+03  0.190223E+03  0.000000E+00  0.000000E+00  0.180988E+02
  0.494175E+00  0.000000E+00  0.687715E+01  0.373538E+03  0.259611E+04  0.000000E+00  0.248401E+03  0.259434E+04  0.863261E+02 -0.152410E+05 -0.251436E+06  0.624540E+02 -0.174712E+00  0.221653E+00  0.193883E+00 -0.179228E+00  0.388750E-01  0.968511E+00  0.122266E+03  0.984620E+00  0.970488E+00  0.982916E+00  0.983785E+00  0.102410E+01  0.304914E-01  0.256405E+04 -0.226494E-03  0.492545E-01  0.133595E+00 -0.145563E+00  0.687349E+01  0.997474E-03  0.151715E+02  0.102374E+00  0.179727E+00 -0.480464E-02 -0.227236E+00  0.998908E+00  0.256415E+04  0.517355E-01  0.173310E+00  0.145330E+00  0.687339E+01  0.109179E-02  0.807123E+00  0.145460E-02  0.167940E-10  0.000000E+00  0.645998E-02  0.773594E-01  0.533482E-02  0.971412E-01  0.675671E-01  0.176690E-01  0.543796E+00  0.176932E-01  0.156426E-02  0.192638E-02  0.101820E-02  0.107152E-02  0.000000E+00  0.000000E+00  0.508557E-01  0.626286E-01  0.296516E-02  0.365158E-02  0.923468E+00  0.920275E+00  0.919903E+00  0.918344E+00  0.853639E+00  0.850688E+00  0.829360E+00  0.826492E+00  0.655047E-01  0.652782E-01  0.308853E-03  0.107454E+03  0.227244E-03  0.938603E+02  0.335360E-12  0.116676E-06  0.158604E-07  0.551802E-02  0.906414E-09  0.315352E-03  0.308503E+01  0.552991E+00  0.584449E+01  0.256254E+04  0.339035E+01  0.119978E+03  0.237047E+03  0.395053E+03  0.415321E+03  0.621073E-02  0.491468E-01  0.490654E-01  0.939892E+00  0.233738E+03  0.409864E+03  0.843071E+03  0.102463E+04  0.102392E+04  0.102548E+04  0.102676E+04  0.204365E+03  0.205059E+03  0.190225E+03  0.917894E+03  0.110413E+04  0.102127E+04  0.101748E+04  0.200061E+03  0.209276E+03  0.190225E+03  0.000000E+00  0.000000E+00  0.181474E+02
  0.488748E+00  0.000000E+00  0.689583E+01  0.373538E+03  0.259611E+04  0.000000E+00  0.248401E+03  0.259434E+04  0.863261E+02 -0.205231E+05 -0.386546E+06  0.626014E+02 -0.186771E+00  0.232966E+00  0.205087E+00 -0.191217E+00  0.246039E-01  0.964177E+00  0.122408E+03  0.982403E+00  0.967827E+00  0.980531E+00  0.981524E+00  0.102422E+01  0.348469E-01  0.256410E+04 -0.232855E-03  0.491003E-01  0.133210E+00 -0.145177E+00  0.689223E+01  0.976309E-03  0.196558E+02  0.962091E-01  0.162971E+00 -0.473950E-02 -0.225375E+00  0.998932E+00  0.256420E+04  0.515974E-01  0.172942E+00  0.144938E+00  0.689214E+01  0.106816E-02  0.803388E+00  0.134356E-02  0.150669E-10  0.000000E+00  0.714076E-02  0.748106E-01  0.599823E-02  0.963536E-01  0.643230E-01  0.170884E-01  0.412235E+00  0.171111E-01  0.868990E-03  0.104778E-02  0.490322E-03  0.513939E-03  0.000000E+00  0.000000E+00  0.779141E-01  0.939443E-01  0.336116E-02  0.405269E-02  0.924044E+00  0.920525E+00  0.920256E+00  0.918609E+00  0.850126E+00  0.846888E+00  0.825133E+00  0.821990E+00  0.620792E-01  0.618428E-01  0.330885E-03  0.108288E+03  0.243410E-03  0.946159E+02  0.377685E-12  0.123604E-06  0.167939E-07  0.549608E-02  0.926558E-09  0.303231E-03  0.317029E+01  0.552483E+00  0.597277E+01  0.256265E+04  0.330661E+01  0.119960E+03  0.237008E+03  0.394797E+03  0.415202E+03  0.607588E-02  0.481381E-01  0.480590E-01  0.941135E+00  0.233753E+03  0.409854E+03  0.843071E+03  0.102463E+04  0.102392E+04  0.102548E+04  0.102676E+04  0.204367E+03  0.205061E+03  0.190222E+03  0.917887E+03  0.110415E+04  0.102125E+04  0.101750E+04  0.200032E+03  0.209307E+03  0.190222E+03  0.000000E+00  0.000000E+00  0.182059E+02
  0.489915E+00  0.000000E+00  0.690117E+01  0.373538E+03  0.259611E+04  0.000000E+00  0.248401E+03  0.259434E+04  0.863261E+02 -0.219268E+05 -0.364319E+06  0.623272E+02 -0.190775E+00  0.237002E+00  0.208860E+00 -0.195224E+00  0.211092E-01  0.962662E+00  0.122497E+03  0.981634E+00  0.966864E+00  0.979691E+00  0.980735E+00  0.102444E+01  0.363566E-01  0.256409E+04 -0.231622E-03  0.490896E-01  0.133095E+00 -0.145064E+00  0.689755E+01  0.981072E-03  0.187855E+02  0.972639E-01  0.165761E+00 -0.474704E-02 -0.226083E+00  0.998927E+00  0.256419E+04  0.515936E-01  0.172837E+00  0.144825E+00  0.689746E+01  0.107323E-02  0.811668E+00  0.139633E-02  0.154119E-10  0.000000E+00  0.743634E-02  0.745382E-01  0.625994E-02  0.919665E-01  0.644205E-01  0.172143E-01  0.428239E+00  0.172367E-01  0.646833E-03  0.775287E-03  0.355152E-03  0.371909E-03  0.000000E+00  0.000000E+00  0.815411E-01  0.977343E-01  0.334712E-02  0.401183E-02  0.923078E+00  0.919427E+00  0.919203E+00  0.917520E+00  0.847548E+00  0.844197E+00  0.822284E+00  0.819032E+00  0.620759E-01  0.618304E-01  0.327346E-03  0.108087E+03  0.240793E-03  0.944496E+02  0.369130E-12  0.121883E-06  0.165814E-07  0.547503E-02  0.923530E-09  0.304941E-03  0.322734E+01  0.555095E+00  0.606552E+01  0.256263E+04  0.331747E+01  0.119966E+03  0.237024E+03  0.394851E+03  0.415223E+03  0.610492E-02  0.483547E-01  0.482761E-01  0.940868E+00  0.233758E+03  0.409851E+03  0.843071E+03  0.102463E+04  0.102392E+04  0.102548E+04  0.102676E+04  0.204367E+03  0.205061E+03  0.190221E+03  0.917885E+03  0.110415E+04  0.102124E+04  0.101751E+04  0.200023E+03  0.209315E+03  0.190221E+03  0.000000E+00  0.000000E+00  0.179622E+02
