  0.400000E+00  0.268978E+00  0.150000E+01  0.589343E+03  0.100000E+08  0.400000E+05 -0.295049E-02  0.177881E+00  0.500003E+05 -0.521381E+09  0.000000E+00  0.969898E+02  0.999529E+00  0.100717E+01  0.101062E+01  0.995681E+00  0.100819E+01  0.907825E-03  0.754052E+03 -0.416220E-02  0.217503E+01  0.686023E+00 -0.669877E+00  0.149370E+01  0.283496E-02  0.984787E+03  0.303945E-01  0.164539E+00  0.654674E-01  0.657904E-01 -0.492463E-01  0.996257E+00  0.535210E+03  0.719023E+00  0.166367E+00  0.124328E+00  0.279738E+00  0.965221E+00  0.759160E+03  0.266835E+01  0.778963E+00  0.654971E+00  0.147368E+01  0.347792E-01  0.000000E+00  0.000000E+00  0.000000E+00  0.100470E-04  0.140546E+00  0.554641E-01  0.000000E+00  0.000000E+00  0.137439E-03  0.876954E-04  0.228935E-02  0.118904E-02  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.753597E+03  0.104115E+03  0.199353E+03  0.588715E+03  0.603528E+03  0.790981E+03  0.985465E+00  0.984906E-02  0.263201E-02  0.109345E-04  0.198668E+03  0.601309E+03  0.644601E+03  0.655254E+03  0.682504E+03  0.652844E+03  0.684236E+03  0.110822E+03  0.219569E+03  0.214051E+03  0.507615E+03  0.696038E+03  0.632806E+03  0.652950E+03  0.110467E+03  0.219737E+03  0.214042E+03  0.509457E+02
  0.422222E+00  0.283073E+00  0.150000E+01  0.589623E+03  0.100000E+08  0.400000E+05 -0.299148E-02  0.201375E+00  0.500003E+05 -0.496080E+09  0.000000E+00  0.987214E+02  0.999471E+00  0.100706E+01  0.101094E+01  0.995943E+00  0.100741E+01  0.103048E-02  0.754281E+03 -0.346996E-02  0.217082E+01  0.685230E+00 -0.669067E+00  0.149412E+01  0.319427E-02  0.983141E+03  0.323486E-01  0.173846E+00  0.696003E-01  0.699330E-01 -0.522163E-01  0.995775E+00  0.532588E+03  0.731689E+00  0.172959E+00  0.128924E+00  0.290078E+00  0.962602E+00  0.760400E+03  0.264178E+01  0.777634E+00  0.654082E+00  0.147168E+01  0.373980E-01  0.000000E+00  0.000000E+00  0.000000E+00  0.157389E-06  0.141634E+00  0.542284E-01  0.000000E+00  0.000000E+00  0.136483E-03  0.863342E-04  0.230736E-02  0.118070E-02  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.753867E+03  0.104118E+03  0.199365E+03  0.589375E+03  0.603672E+03  0.789501E+03  0.985478E+00  0.983848E-02  0.262213E-02  0.122152E-04  0.198684E+03  0.601568E+03  0.644599E+03  0.655253E+03  0.682502E+03  0.652843E+03  0.684234E+03  0.110821E+03  0.219565E+03  0.214047E+03  0.507533E+03  0.696027E+03  0.632776E+03  0.652949E+03  0.110466E+03  0.219733E+03  0.214038E+03  0.491013E+02
  0.444444E+00  0.297119E+00  0.150000E+01  0.589922E+03  0.100000E+08  0.400000E+05 -0.303598E-02  0.226977E+00  0.500003E+05 -0.473601E+09  0.000000E+00  0.100501E+03  0.999407E+00  0.100694E+01  0.101128E+01  0.996219E+00  0.100658E+01  0.116201E-02  0.754526E+03 -0.273733E-02  0.216633E+01  0.684390E+00 -0.668209E+00  0.149457E+01  0.357524E-02  0.981652E+03  0.343131E-01  0.183123E+00  0.737472E-01  0.740895E-01 -0.551838E-01  0.995263E+00  0.530098E+03  0.743973E+00  0.179414E+00  0.133404E+00  0.300158E+00  0.959958E+00  0.761695E+03  0.261464E+01  0.776283E+00  0.653183E+00  0.146966E+01  0.400422E-01  0.000000E+00  0.000000E+00  0.000000E+00  0.173549E-04  0.142671E+00  0.530259E-01  0.000000E+00  0.000000E+00  0.135480E-03  0.850264E-04  0.232478E-02  0.117203E-02  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.754156E+03  0.104121E+03  0.199377E+03  0.590073E+03  0.603824E+03  0.788176E+03  0.985493E+00  0.982723E-02  0.261170E-02  0.135629E-04  0.198701E+03  0.601844E+03  0.644597E+03  0.655252E+03  0.682500E+03  0.652842E+03  0.684232E+03  0.110820E+03  0.219560E+03  0.214042E+03  0.507445E+03  0.696016E+03  0.632745E+03  0.652948E+03  0.110464E+03  0.219728E+03  0.214033E+03  0.473260E+02
  0.466667E+00  0.311123E+00  0.150000E+01  0.590239E+03  0.100000E+08  0.400000E+05 -0.308419E-02  0.254858E+00  0.500004E+05 -0.453557E+09  0.000000E+00  0.102325E+03  0.999340E+00  0.100682E+01  0.101164E+01  0.996508E+00  0.100571E+01  0.130236E-02  0.754789E+03 -0.196475E-02  0.216155E+01  0.683504E+00 -0.667303E+00  0.149505E+01  0.397703E-02  0.980326E+03  0.362842E-01  0.192358E+00  0.778996E-01  0.782517E-01 -0.581425E-01  0.994721E+00  0.527744E+03  0.756043E+00  0.185744E+00  0.137781E+00  0.310008E+00  0.957287E+00  0.763046E+03  0.258696E+01  0.774911E+00  0.652274E+00  0.146762E+01  0.427132E-01  0.000000E+00  0.000000E+00  0.000000E+00  0.662044E-04  0.143658E+00  0.518589E-01  0.000000E+00  0.000000E+00  0.134432E-03  0.837730E-04  0.234154E-02  0.116305E-02  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.754465E+03  0.104125E+03  0.199390E+03  0.590810E+03  0.603986E+03  0.787011E+03  0.985508E+00  0.981532E-02  0.260075E-02  0.149757E-04  0.198718E+03  0.602136E+03  0.644594E+03  0.655251E+03  0.682497E+03  0.652841E+03  0.684230E+03  0.110818E+03  0.219555E+03  0.214037E+03  0.507352E+03  0.696003E+03  0.632712E+03  0.652947E+03  0.110462E+03  0.219723E+03  0.214028E+03  0.456210E+02
  0.488889E+00  0.325095E+00  0.150000E+01  0.590575E+03  0.100000E+08  0.400000E+05 -0.313633E-02  0.285219E+00  0.500004E+05 -0.435628E+09  0.000000E+00  0.104190E+03  0.999267E+00  0.100668E+01  0.101201E+01  0.996809E+00  0.100480E+01  0.145143E-02  0.755070E+03 -0.115284E-02  0.215648E+01  0.682573E+00 -0.666351E+00  0.149554E+01  0.439855E-02  0.979168E+03  0.382582E-01  0.201540E+00  0.820489E-01  0.824109E-01 -0.610854E-01  0.994150E+00  0.525533E+03  0.768048E+00  0.191963E+00  0.142069E+00  0.319656E+00  0.954587E+00  0.764453E+03  0.255878E+01  0.773516E+00  0.651353E+00  0.146554E+01  0.454133E-01  0.000000E+00  0.000000E+00  0.000000E+00  0.151462E-03  0.144595E+00  0.507298E-01  0.000000E+00  0.000000E+00  0.133340E-03  0.825753E-04  0.235759E-02  0.115375E-02  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.754793E+03  0.104128E+03  0.199403E+03  0.591586E+03  0.604159E+03  0.786011E+03  0.985524E+00  0.980271E-02  0.258927E-02  0.164513E-04  0.198736E+03  0.602446E+03  0.644591E+03  0.655250E+03  0.682495E+03  0.652840E+03  0.684227E+03  0.110817E+03  0.219550E+03  0.214032E+03  0.507253E+03  0.695989E+03  0.632677E+03  0.652946E+03  0.110461E+03  0.219718E+03  0.214023E+03  0.439864E+02
  0.511111E+00  0.339042E+00  0.150000E+01  0.590931E+03  0.100000E+08  0.400000E+05 -0.319265E-02  0.318274E+00  0.500004E+05 -0.419555E+09  0.000000E+00  0.106095E+03  0.999190E+00  0.100654E+01  0.101239E+01  0.997124E+00  0.100384E+01  0.160901E-02  0.755370E+03 -0.302385E-03  0.215111E+01  0.681598E+00 -0.665354E+00  0.149606E+01  0.483847E-02  0.978181E+03  0.402309E-01  0.210658E+00  0.861855E-01  0.865580E-01 -0.640051E-01  0.993553E+00  0.523470E+03  0.780130E+00  0.198081E+00  0.146281E+00  0.329132E+00  0.951854E+00  0.765918E+03  0.253014E+01  0.772096E+00  0.650420E+00  0.146345E+01  0.481456E-01  0.000000E+00  0.000000E+00  0.000000E+00  0.278046E-03  0.145482E+00  0.496410E-01  0.000000E+00  0.000000E+00  0.132207E-03  0.814345E-04  0.237286E-02  0.114417E-02  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.755143E+03  0.104132E+03  0.199417E+03  0.592401E+03  0.604342E+03  0.785181E+03  0.985540E+00  0.978939E-02  0.257728E-02  0.179870E-04  0.198754E+03  0.602773E+03  0.644589E+03  0.655249E+03  0.682492E+03  0.652839E+03  0.684224E+03  0.110816E+03  0.219544E+03  0.214026E+03  0.507148E+03  0.695974E+03  0.632640E+03  0.652944E+03  0.110459E+03  0.219713E+03  0.214017E+03  0.424210E+02
  0.533333E+00  0.352974E+00  0.150000E+01  0.591306E+03  0.100000E+08  0.400000E+05 -0.325342E-02  0.354268E+00  0.500005E+05 -0.405122E+09  0.000000E+00  0.108037E+03  0.999109E+00  0.100640E+01  0.101279E+01  0.997451E+00  0.100284E+01  0.177482E-02  0.755690E+03  0.585627E-03  0.214543E+01  0.680580E+00 -0.664314E+00  0.149661E+01  0.529521E-02  0.977373E+03  0.421979E-01  0.219700E+00  0.902996E-01  0.906832E-01 -0.668941E-01  0.992930E+00  0.521561E+03  0.792422E+00  0.204111E+00  0.150427E+00  0.338462E+00  0.949086E+00  0.767440E+03  0.250106E+01  0.770652E+00  0.649474E+00  0.146132E+01  0.509140E-01  0.000000E+00  0.000000E+00  0.000000E+00  0.451003E-03  0.146320E+00  0.485954E-01  0.000000E+00  0.000000E+00  0.131034E-03  0.803519E-04  0.238727E-02  0.113429E-02  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.755513E+03  0.104136E+03  0.199431E+03  0.593256E+03  0.604538E+03  0.784525E+03  0.985558E+00  0.977534E-02  0.256477E-02  0.195797E-04  0.198774E+03  0.603118E+03  0.644586E+03  0.655248E+03  0.682489E+03  0.652838E+03  0.684221E+03  0.110814E+03  0.219538E+03  0.214020E+03  0.507037E+03  0.695958E+03  0.632600E+03  0.652943E+03  0.110457E+03  0.219707E+03  0.214012E+03  0.409232E+02
  0.400000E+00  0.259356E+00  0.155556E+01  0.564578E+03  0.100000E+08  0.400000E+05 -0.269004E-02  0.163476E+00  0.500002E+05 -0.430727E+09  0.000000E+00  0.955991E+02  0.999305E+00  0.100648E+01  0.101204E+01  0.995447E+00  0.100864E+01  0.135324E-02  0.717980E+03 -0.350585E-02  0.277282E+01  0.659978E+00 -0.644891E+00  0.154849E+01  0.456193E-02  0.912347E+03  0.371075E-01  0.201669E+00  0.804718E-01  0.804143E-01 -0.676843E-01  0.994085E+00  0.492183E+03  0.494141E+00  0.160510E+00  0.114152E+00  0.276219E+00  0.968469E+00  0.722702E+03  0.343871E+01  0.761106E+00  0.632641E+00  0.153084E+01  0.315309E-01  0.000000E+00  0.000000E+00  0.000000E+00  0.134063E-05  0.144730E+00  0.462615E-01  0.000000E+00  0.000000E+00  0.191741E-03  0.878838E-04  0.290620E-02  0.141312E-02  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.717717E+03  0.103900E+03  0.198484E+03  0.565388E+03  0.580529E+03  0.732836E+03  0.983965E+00  0.109330E-01  0.311029E-02  0.167468E-04  0.197735E+03  0.578651E+03  0.644742E+03  0.655239E+03  0.682472E+03  0.652875E+03  0.684344E+03  0.111106E+03  0.219773E+03  0.213810E+03  0.512982E+03  0.694204E+03  0.633723E+03  0.652988E+03  0.110754E+03  0.219938E+03  0.213801E+03  0.480466E+02
  0.422222E+00  0.272817E+00  0.155556E+01  0.564855E+03  0.100000E+08  0.400000E+05 -0.271895E-02  0.184290E+00  0.500003E+05 -0.409703E+09  0.000000E+00  0.971244E+02  0.999216E+00  0.100636E+01  0.101241E+01  0.995737E+00  0.100763E+01  0.153871E-02  0.718207E+03 -0.258234E-02  0.276576E+01  0.658875E+00 -0.643778E+00  0.154895E+01  0.515651E-02  0.910632E+03  0.395135E-01  0.213496E+00  0.856467E-01  0.855751E-01 -0.719440E-01  0.993305E+00  0.489467E+03  0.505014E+00  0.167037E+00  0.118350E+00  0.286378E+00  0.966107E+00  0.723925E+03  0.339752E+01  0.759870E+00  0.631869E+00  0.152897E+01  0.338928E-01  0.000000E+00  0.000000E+00  0.000000E+00  0.113076E-04  0.145620E+00  0.448407E-01  0.000000E+00  0.000000E+00  0.190372E-03  0.863679E-04  0.293414E-02  0.140280E-02  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.718006E+03  0.103903E+03  0.198496E+03  0.566069E+03  0.580615E+03  0.731251E+03  0.983979E+00  0.109212E-01  0.309738E-02  0.187241E-04  0.197752E+03  0.578908E+03  0.644740E+03  0.655238E+03  0.682470E+03  0.652874E+03  0.684342E+03  0.111104E+03  0.219768E+03  0.213806E+03  0.512902E+03  0.694192E+03  0.633694E+03  0.652987E+03  0.110753E+03  0.219934E+03  0.213797E+03  0.465317E+02
  0.444444E+00  0.286221E+00  0.155556E+01  0.565148E+03  0.100000E+08  0.400000E+05 -0.275043E-02  0.206799E+00  0.500003E+05 -0.391028E+09  0.000000E+00  0.986895E+02  0.999119E+00  0.100623E+01  0.101280E+01  0.996041E+00  0.100657E+01  0.173805E-02  0.718451E+03 -0.160350E-02  0.275822E+01  0.657705E+00 -0.642597E+00  0.154944E+01  0.578852E-02  0.909081E+03  0.419333E-01  0.225298E+00  0.908436E-01  0.907574E-01 -0.762088E-01  0.992473E+00  0.486887E+03  0.515553E+00  0.173441E+00  0.122441E+00  0.296277E+00  0.963723E+00  0.725203E+03  0.335549E+01  0.758614E+00  0.631089E+00  0.152708E+01  0.362765E-01  0.000000E+00  0.000000E+00  0.000000E+00  0.663827E-04  0.146451E+00  0.434565E-01  0.000000E+00  0.000000E+00  0.188934E-03  0.849057E-04  0.296138E-02  0.139209E-02  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.718314E+03  0.103906E+03  0.198508E+03  0.566789E+03  0.580707E+03  0.729827E+03  0.983993E+00  0.109087E-01  0.308377E-02  0.208067E-04  0.197770E+03  0.579180E+03  0.644738E+03  0.655238E+03  0.682468E+03  0.652873E+03  0.684340E+03  0.111103E+03  0.219764E+03  0.213801E+03  0.512816E+03  0.694179E+03  0.633664E+03  0.652986E+03  0.110751E+03  0.219929E+03  0.213792E+03  0.450644E+02
