  0.500000E+00 -0.100000E-01  0.700000E+01  0.400000E+03  0.250000E+03  0.250000E+04 -0.100000E+03 -0.100800E+06 -0.638894E+07  0.260000E+04  0.900000E+02  0.150000E+04  0.100000E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00 -0.100000E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.178408E-03 -0.157150E+00  0.492861E+02  0.828931E+02  0.161919E+03  0.257731E+04  0.257753E+04  0.118173E+02  0.120970E+03  0.241632E+03  0.423123E+03  0.439520E+03  0.239109E+03  0.434265E+03  0.919411E+03  0.110383E+04  0.102098E+04  0.101860E+04  0.199147E+03  0.210069E+03  0.190310E+03
  0.500000E+00 -0.100000E-01  0.700000E+01  0.400000E+03  0.250000E+03  0.250000E+04 -0.100000E+03 -0.100800E+06 -0.638894E+07  0.260000E+04  0.900000E+02  0.150000E+04  0.100000E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00 -0.777778E+03  0.000000E+00  0.000000E+00  0.000000E+00  0.138762E-03 -0.122227E+00  0.492861E+02  0.828931E+02  0.161919E+03  0.257731E+04  0.257753E+04  0.118173E+02  0.120970E+03  0.241632E+03  0.423123E+03  0.439520E+03  0.239109E+03  0.434265E+03  0.919411E+03  0.110383E+04  0.102098E+04  0.101860E+04  0.199147E+03  0.210069E+03  0.190310E+03
  0.500000E+00 -0.100000E-01  0.700000E+01  0.400000E+03  0.250000E+03  0.250000E+04 -0.100000E+03 -0.100800E+06 -0.638894E+07  0.260000E+04  0.900000E+02  0.150000E+04  0.100000E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00 -0.555556E+03  0.000000E+00  0.000000E+00  0.000000E+00  0.991156E-04 -0.873053E-01  0.492861E+02  0.828931E+02  0.161919E+03  0.257731E+04  0.257753E+04  0.118173E+02  0.120970E+03  0.241632E+03  0.423123E+03  0.439520E+03  0.239109E+03  0.434265E+03  0.919411E+03  0.110383E+04  0.102098E+04  0.101860E+04  0.199147E+03  0.210069E+03  0.190310E+03
  0.500000E+00 -0.100000E-01  0.700000E+01  0.400000E+03  0.250000E+03  0.250000E+04 -0.100000E+03 -0.100800E+06 -0.638894E+07  0.260000E+04  0.900000E+02  0.150000E+04  0.100000E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00 -0.333333E+03  0.000000E+00  0.000000E+00  0.000000E+00  0.594694E-04 -0.523832E-01  0.492861E+02  0.828931E+02  0.161919E+03  0.257732E+04  0.257753E+04  0.118173E+02  0.120970E+03  0.241632E+03  0.423123E+03  0.439520E+03  0.239109E+03  0.434265E+03  0.919411E+03  0.110383E+04  0.102098E+04  0.101860E+04  0.199147E+03  0.210069E+03  0.190310E+03
  0.500000E+00 -0.100000E-01  0.700000E+01  0.400000E+03  0.250000E+03  0.250000E+04 -0.100000E+03 -0.100800E+06 -0.638894E+07  0.260000E+04  0.900000E+02  0.150000E+04  0.100000E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00 -0.111111E+03  0.000000E+00  0.000000E+00  0.000000E+00  0.198231E-04 -0.174611E-01  0.492861E+02  0.828931E+02  0.161919E+03  0.257732E+04  0.257753E+04  0.118173E+02  0.120970E+03  0.241632E+03  0.423123E+03  0.439520E+03  0.239109E+03  0.434265E+03  0.919411E+03  0.110383E+04  0.102098E+04  0.101860E+04  0.199147E+03  0.210069E+03  0.190310E+03
  0.500000E+00 -0.100000E-01  0.700000E+01  0.400000E+03  0.250000E+03  0.250000E+04 -0.100000E+03 -0.100800E+06 -0.638894E+07  0.260000E+04  0.900000E+02  0.150000E+04  0.100000E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.111111E+03  0.000000E+00  0.000000E+00  0.000000E+00 -0.198231E-04  0.174611E-01  0.492861E+02  0.828931E+02  0.161919E+03  0.257732E+04  0.257753E+04  0.118173E+02  0.120970E+03  0.241632E+03  0.423123E+03  0.439520E+03  0.239109E+03  0.434265E+03  0.919411E+03  0.110383E+04  0.102098E+04  0.101860E+04  0.199147E+03  0.210069E+03  0.190310E+03
  0.500000E+00 -0.100000E-01  0.700000E+01  0.400000E+03  0.250000E+03  0.250000E+04 -0.100000E+03 -0.100800E+06 -0.638894E+07  0.260000E+04  0.900000E+02  0.150000E+04  0.100000E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.333333E+03  0.000000E+00  0.000000E+00  0.000000E+00 -0.594694E-04  0.523832E-01  0.492861E+02  0.828931E+02  0.161919E+03  0.257732E+04  0.257753E+04  0.118173E+02  0.120970E+03  0.241632E+03  0.423123E+03  0.439520E+03  0.239109E+03  0.434265E+03  0.919411E+03  0.110383E+04  0.102098E+04  0.101860E+04  0.199147E+03  0.210069E+03  0.190310E+03
  0.500000E+00 -0.100000E-01  0.700000E+01  0.400000E+03  0.250000E+03  0.250000E+04 -0.100000E+03 -0.100800E+06 -0.638894E+07  0.260000E+04  0.900000E+02  0.150000E+04  0.100000E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.555556E+03  0.000000E+00  0.000000E+00  0.000000E+00 -0.991156E-04  0.873053E-01  0.492861E+02  0.828931E+02  0.161919E+03  0.257732E+04  0.257753E+04  0.118173E+02  0.120970E+03  0.241632E+03  0.423123E+03  0.439520E+03  0.239109E+03  0.434265E+03  0.919411E+03  0.110383E+04  0.102098E+04  0.101860E+04  0.199147E+03  0.210069E+03  0.190310E+03
  0.500000E+00 -0.100000E-01  0.700000E+01  0.400000E+03  0.250000E+03  0.250000E+04 -0.100000E+03 -0.100800E+06 -0.638894E+07  0.260000E+04  0.900000E+02  0.150000E+04  0.100000E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.777778E+03  0.000000E+00  0.000000E+00  0.000000E+00 -0.138762E-03  0.122227E+00  0.492861E+02  0.828931E+02  0.161919E+03  0.257732E+04  0.257753E+04  0.118173E+02  0.120970E+03  0.241632E+03  0.423123E+03  0.439520E+03  0.239109E+03  0.434265E+03  0.919411E+03  0.110383E+04  0.102098E+04  0.101860E+04  0.199147E+03  0.210069E+03  0.190310E+03
  0.500000E+00 -0.100000E-01  0.700000E+01  0.400000E+03  0.250000E+03  0.250000E+04 -0.100000E+03 -0.100800E+06 -0.638894E+07  0.260000E+04  0.900000E+02  0.150000E+04  0.100000E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.100000E+04  0.000000E+00  0.000000E+00  0.000000E+00 -0.178408E-03  0.157150E+00  0.492861E+02  0.828931E+02  0.161919E+03  0.257732E+04  0.257753E+04  0.118173E+02  0.120970E+03  0.241632E+03  0.423123E+03  0.439520E+03  0.239109E+03  0.434265E+03  0.919411E+03  0.110383E+04  0.102098E+04  0.101860E+04  0.199147E+03  0.210069E+03  0.190310E+03
