  0.499793E+00  0.000000E+00  0.686789E+01  0.373538E+03  0.248401E+03  0.259611E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.259434E+04  0.863261E+02  0.150000E+04  0.100000E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.842851E+01  0.933258E+02  0.121145E+03  0.257303E+04  0.257322E+04  0.359792E+01  0.120011E+03  0.237278E+03  0.396847E+03  0.416760E+03  0.233961E+03  0.411193E+03  0.918523E+03  0.110367E+04  0.102138E+04  0.101745E+04  0.200165E+03  0.209080E+03  0.190331E+03
  0.499793E+00  0.000000E+00  0.727986E+01  0.373538E+03  0.248401E+03  0.259611E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.259434E+04  0.863261E+02  0.150000E+04  0.100000E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.332715E+02  0.827800E+02  0.131604E+03  0.257226E+04  0.257246E+04  0.330475E+01  0.120091E+03  0.237562E+03  0.396703E+03  0.416477E+03  0.234254E+03  0.410889E+03  0.918108E+03  0.110369E+04  0.102091E+04  0.101790E+04  0.199515E+03  0.209745E+03  0.190282E+03
  0.499793E+00  0.000000E+00  0.755368E+01  0.373538E+03  0.248401E+03  0.259611E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.259434E+04  0.863261E+02  0.150000E+04  0.100000E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.416713E+02  0.726337E+02  0.139153E+03  0.257189E+04  0.257208E+04  0.312819E+01  0.120140E+03  0.237735E+03  0.396615E+03  0.416304E+03  0.234433E+03  0.410703E+03  0.917861E+03  0.110370E+04  0.102062E+04  0.101817E+04  0.199079E+03  0.210184E+03  0.190254E+03
  0.499793E+00  0.000000E+00  0.701522E+01  0.373538E+03  0.248401E+03  0.259611E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.259434E+04  0.863261E+02  0.150000E+04  0.100000E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.213239E+02  0.906386E+02  0.124355E+03  0.257277E+04  0.257295E+04  0.348901E+01  0.120041E+03  0.237383E+03  0.396794E+03  0.416655E+03  0.234070E+03  0.411081E+03  0.918377E+03  0.110369E+04  0.102121E+04  0.101762E+04  0.199933E+03  0.209319E+03  0.190313E+03
  0.499793E+00  0.000000E+00  0.697615E+01  0.373538E+03  0.248401E+03  0.259611E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.259434E+04  0.863261E+02  0.150000E+04  0.100000E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.188274E+02  0.915212E+02  0.123397E+03  0.257284E+04  0.257302E+04  0.351743E+01  0.120033E+03  0.237356E+03  0.396808E+03  0.416682E+03  0.234041E+03  0.411110E+03  0.918416E+03  0.110369E+04  0.102125E+04  0.101757E+04  0.199995E+03  0.209255E+03  0.190317E+03
  0.499793E+00  0.000000E+00  0.703532E+01  0.373538E+03  0.248401E+03  0.259611E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.259434E+04  0.863261E+02  0.150000E+04  0.100000E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.224916E+02  0.901473E+02  0.124867E+03  0.257273E+04  0.257291E+04  0.347452E+01  0.120045E+03  0.237397E+03  0.396787E+03  0.416641E+03  0.234084E+03  0.411066E+03  0.918357E+03  0.110369E+04  0.102118E+04  0.101764E+04  0.199901E+03  0.209351E+03  0.190310E+03
  0.499793E+00  0.000000E+00  0.689198E+01  0.373538E+03  0.248401E+03  0.259611E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.259434E+04  0.863261E+02  0.150000E+04  0.100000E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.116116E+02  0.930209E+02  0.121581E+03  0.257299E+04  0.257317E+04  0.357979E+01  0.120016E+03  0.237296E+03  0.396838E+03  0.416742E+03  0.233979E+03  0.411174E+03  0.918499E+03  0.110368E+04  0.102135E+04  0.101748E+04  0.200127E+03  0.209119E+03  0.190328E+03
  0.499793E+00  0.000000E+00  0.707723E+01  0.373538E+03  0.248401E+03  0.259611E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.259434E+04  0.863261E+02  0.150000E+04  0.100000E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.247320E+02  0.890526E+02  0.125969E+03  0.257265E+04  0.257283E+04  0.344456E+01  0.120053E+03  0.237426E+03  0.396772E+03  0.416612E+03  0.234114E+03  0.411034E+03  0.918314E+03  0.110370E+04  0.102113E+04  0.101768E+04  0.199835E+03  0.209419E+03  0.190305E+03
  0.499793E+00  0.000000E+00  0.715592E+01  0.373538E+03  0.248401E+03  0.259611E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.259434E+04  0.863261E+02  0.150000E+04  0.100000E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.284102E+02  0.867841E+02  0.128121E+03  0.257247E+04  0.257266E+04  0.338930E+01  0.120068E+03  0.237480E+03  0.396745E+03  0.416559E+03  0.234169E+03  0.410977E+03  0.918231E+03  0.110369E+04  0.102105E+04  0.101777E+04  0.199711E+03  0.209545E+03  0.190296E+03
  0.499793E+00  0.000000E+00  0.768991E+01  0.373538E+03  0.248401E+03  0.259611E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.259434E+04  0.863261E+02  0.150000E+04  0.100000E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.450989E+02  0.670069E+02  0.142710E+03  0.257173E+04  0.257192E+04  0.304525E+01  0.120163E+03  0.237817E+03  0.396574E+03  0.416223E+03  0.234518E+03  0.410615E+03  0.917750E+03  0.110371E+04  0.102049E+04  0.101829E+04  0.198861E+03  0.210401E+03  0.190241E+03
