txName: T2bb
conditionDescription: None
condition: None
constraint: [[['b']],[['b']]]
validated: True
axes: 2*Eq(mother,x)_Eq(lsp,y)
publishedData: False
efficiencyMap: [[[[1020.0*GeV, 120.0*GeV], [1020.0*GeV, 120.0*GeV]], 0.0293],
[[[1020.0*GeV, 150.0*GeV], [1020.0*GeV, 150.0*GeV]], 0.02891],
[[[1020.0*GeV, 180.0*GeV], [1020.0*GeV, 180.0*GeV]], 0.02944],
[[[1020.0*GeV, 1.0*GeV], [1020.0*GeV, 1.0*GeV]], 0.0292],
[[[1020.0*GeV, 210.0*GeV], [1020.0*GeV, 210.0*GeV]], 0.03001],
[[[1020.0*GeV, 240.0*GeV], [1020.0*GeV, 240.0*GeV]], 0.02979],
[[[1020.0*GeV, 270.0*GeV], [1020.0*GeV, 270.0*GeV]], 0.03083],
[[[1020.0*GeV, 30.0*GeV], [1020.0*GeV, 30.0*GeV]], 0.03057],
[[[1020.0*GeV, 705.0*GeV], [1020.0*GeV, 705.0*GeV]], 0.02645],
[[[1080.0*GeV, 705.0*GeV], [1080.0*GeV, 705.0*GeV]], 0.03253],
[[[1140.0*GeV, 705.0*GeV], [1140.0*GeV, 705.0*GeV]], 0.03362],
[[[120.0*GeV, 115.0*GeV], [120.0*GeV, 115.0*GeV]], 0.0],
[[[120.0*GeV, 1.0*GeV], [120.0*GeV, 1.0*GeV]], 0.0],
[[[120.0*GeV, 30.0*GeV], [120.0*GeV, 30.0*GeV]], 0.0],
[[[120.0*GeV, 60.0*GeV], [120.0*GeV, 60.0*GeV]], 0.0],
[[[120.0*GeV, 90.0*GeV], [120.0*GeV, 90.0*GeV]], 0.0],
[[[1200.0*GeV, 700.0*GeV], [1200.0*GeV, 700.0*GeV]], 0.03599],
[[[180.0*GeV, 120.0*GeV], [180.0*GeV, 120.0*GeV]], 0.0],
[[[180.0*GeV, 150.0*GeV], [180.0*GeV, 150.0*GeV]], 0.0],
[[[180.0*GeV, 175.0*GeV], [180.0*GeV, 175.0*GeV]], 0.0],
[[[180.0*GeV, 1.0*GeV], [180.0*GeV, 1.0*GeV]], 0.0],
[[[180.0*GeV, 30.0*GeV], [180.0*GeV, 30.0*GeV]], 0.0],
[[[180.0*GeV, 60.0*GeV], [180.0*GeV, 60.0*GeV]], 1e-05],
[[[180.0*GeV, 90.0*GeV], [180.0*GeV, 90.0*GeV]], 0.0],
[[[240.0*GeV, 120.0*GeV], [240.0*GeV, 120.0*GeV]], 2e-05],
[[[240.0*GeV, 150.0*GeV], [240.0*GeV, 150.0*GeV]], 2e-05],
[[[240.0*GeV, 180.0*GeV], [240.0*GeV, 180.0*GeV]], 0.0],
[[[240.0*GeV, 1.0*GeV], [240.0*GeV, 1.0*GeV]], 0.00013],
[[[240.0*GeV, 210.0*GeV], [240.0*GeV, 210.0*GeV]], 0.0],
[[[240.0*GeV, 235.0*GeV], [240.0*GeV, 235.0*GeV]], 0.0],
[[[240.0*GeV, 30.0*GeV], [240.0*GeV, 30.0*GeV]], 6e-05],
[[[240.0*GeV, 60.0*GeV], [240.0*GeV, 60.0*GeV]], 8e-05],
[[[240.0*GeV, 90.0*GeV], [240.0*GeV, 90.0*GeV]], 2e-05],
[[[30.0*GeV, 1.0*GeV], [30.0*GeV, 1.0*GeV]], 0.0],
[[[300.0*GeV, 120.0*GeV], [300.0*GeV, 120.0*GeV]], 0.0002],
[[[300.0*GeV, 150.0*GeV], [300.0*GeV, 150.0*GeV]], 0.00013],
[[[300.0*GeV, 180.0*GeV], [300.0*GeV, 180.0*GeV]], 7e-05],
[[[300.0*GeV, 1.0*GeV], [300.0*GeV, 1.0*GeV]], 0.00234],
[[[300.0*GeV, 210.0*GeV], [300.0*GeV, 210.0*GeV]], 2e-05],
[[[300.0*GeV, 240.0*GeV], [300.0*GeV, 240.0*GeV]], 0.0],
