  130d0  230d0  0.345613d0
  130d0  240d0  0.286124d0
  130d0  250d0  0.298628d0
  130d0  260d0  0.167239d0
  130d0  270d0  0.143655d0
  130d0  280d0  0.146620d0
  130d0  290d0  0.193226d0
  130d0  300d0  0.148630d0
  130d0  310d0  0.169877d0
  130d0  320d0  0.202746d0
  130d0  330d0  0.165965d0
  130d0  340d0  0.113602d0
  130d0  350d0  0.119420d0
  130d0  360d0  0.131531d0
  130d0  370d0  0.170007d0
  130d0  380d0  0.974909d-1
  130d0  390d0  0.100801d0
  130d0  400d0  0.828728d-1
  130d0  410d0  0.650640d-1
  130d0  420d0  0.687252d-1
  130d0  430d0  0.826851d-1
  130d0  440d0  0.954216d-1
  130d0  450d0  0.705207d-1
  130d0  460d0  0.587936d-1
  130d0  470d0  0.710144d-1
  130d0  480d0  0.642891d-1
  130d0  490d0  0.721093d-1
  130d0  500d0  0.640255d-1
  130d0  510d0  0.581987d-1
  130d0  520d0  0.439054d-1
  130d0  530d0  0.305664d-1
  130d0  540d0  0.339539d-1
  130d0  550d0  0.282564d-1
  130d0  560d0  0.372975d-1
  130d0  570d0  0.370120d-1
  130d0  580d0  0.315440d-1
  130d0  590d0  0.370953d-1
  130d0  600d0  0.312605d-1
  130d0  610d0  0.360532d-1
  130d0  620d0  0.294842d-1
  130d0  630d0  0.233464d-1
  130d0  640d0  0.226681d-1
  130d0  650d0  0.224439d-1
  130d0  660d0  0.218928d-1
  130d0  670d0  0.200610d-1
  130d0  680d0  0.230402d-1
  130d0  690d0  0.248640d-1
  130d0  700d0  0.247830d-1
  130d0  710d0  0.192131d-1
  130d0  720d0  0.164675d-1
  130d0  730d0  0.196182d-1
  130d0  740d0  0.120517d-1
  130d0  750d0  0.116086d-1
  130d0  760d0  0.133051d-1
  130d0  770d0  0.149282d-1
  130d0  780d0  0.115462d-1
  130d0  790d0  0.110591d-1
  130d0  800d0  0.991166d-2
  140d0  240d0  0.338489d0
  140d0  250d0  0.235619d0
  140d0  260d0  0.266726d0
  140d0  270d0  0.151169d0
  140d0  280d0  0.203230d0
  140d0  290d0  0.163226d0
  140d0  300d0  0.114896d0
  140d0  310d0  0.106196d0
  140d0  320d0  0.135560d0
  140d0  330d0  0.156544d0
  140d0  340d0  0.126159d0
  140d0  350d0  0.137003d0
  140d0  360d0  0.126156d0
  140d0  370d0  0.149288d0
  140d0  380d0  0.148072d0
  140d0  390d0  0.132868d0
  140d0  400d0  0.105447d0
  140d0  410d0  0.924620d-1
  140d0  420d0  0.750141d-1
  140d0  430d0  0.669745d-1
  140d0  440d0  0.665845d-1
  140d0  450d0  0.605487d-1
  140d0  460d0  0.733741d-1
  140d0  470d0  0.614923d-1
  140d0  480d0  0.679254d-1
  140d0  490d0  0.611161d-1
  140d0  500d0  0.706637d-1
  140d0  510d0  0.704394d-1
  140d0  520d0  0.500983d-1
  140d0  530d0  0.501364d-1
  140d0  540d0  0.489562d-1
