  0.499793E+00  0.000000E+00  0.686787E+01  0.373538E+03  0.259611E+04  0.000000E+00  0.248401E+03  0.259434E+04  0.863261E+02 -0.125776E+05 -0.120276E+06  0.620369E+02 -0.169233E+00  0.216963E+00  0.188809E+00 -0.173811E+00  0.466751E-01  0.970372E+00  0.122246E+03  0.985576E+00  0.971719E+00  0.983446E+00  0.984758E+00  0.102418E+01  0.286084E-01  0.256398E+04 -0.219939E-03  0.487612E-01  0.132688E+00 -0.145751E+00  0.686415E+01  0.101986E-02  0.817057E+01  0.794613E-01  0.204597E+00 -0.486530E-02 -0.229484E+00  0.998883E+00  0.256410E+04  0.231155E+00  0.173499E+00  0.145524E+00  0.686403E+01  0.111651E-02  0.813960E+00  0.161276E-02  0.187464E-10  0.000000E+00  0.621962E-02  0.792060E-01  0.507468E-02  0.939544E-01  0.703487E-01  0.182989E-01  0.784785E+00  0.183198E-01  0.177823E-02  0.221341E-02  0.124155E-02  0.130962E-02  0.000000E+00  0.000000E+00  0.384249E-01  0.478287E-01  0.269084E-02  0.334938E-02  0.921888E+00  0.917907E+00  0.918435E+00  0.916911E+00  0.853699E+00  0.850013E+00  0.829911E+00  0.826327E+00  0.683339E-01  0.680388E-01  0.288289E-03  0.104928E+03  0.212407E-03  0.932802E+02  0.295977E-12  0.107726E-06  0.145488E-07  0.529529E-02  0.885170E-09  0.322173E-03  0.424718E+01  0.327288E+01  0.217670E+01  0.256242E+04  0.347041E+01  0.119998E+03  0.237096E+03  0.395321E+03  0.415441E+03  0.635207E-02  0.502004E-01  0.501175E-01  0.938592E+00  0.233731E+03  0.409869E+03  0.843419E+03  0.102463E+04  0.102392E+04  0.102548E+04  0.102676E+04  0.204365E+03  0.205058E+03  0.190227E+03  0.919021E+03  0.111478E+04  0.103437E+04  0.103281E+04  0.200075E+03  0.209260E+03  0.190227E+03  0.000000E+00  0.000000E+00  0.177575E+02
  0.497083E+00  0.000000E+00  0.689370E+01  0.373538E+03  0.259611E+04  0.000000E+00  0.248401E+03  0.259434E+04  0.863261E+02 -0.196073E+05 -0.199457E+06  0.616892E+02 -0.187196E+00  0.234326E+00  0.205491E+00 -0.191717E+00  0.276832E-01  0.963986E+00  0.122522E+03  0.982323E+00  0.967708E+00  0.979912E+00  0.981428E+00  0.102484E+01  0.350042E-01  0.256401E+04 -0.223446E-03  0.486076E-01  0.132159E+00 -0.145210E+00  0.688999E+01  0.100957E-02  0.120744E+02  0.140079E+00  0.206724E+00 -0.482106E-02 -0.229112E+00  0.998895E+00  0.256412E+04  0.230583E+00  0.172987E+00  0.144980E+00  0.688989E+01  0.110456E-02  0.832743E+00  0.161213E-02  0.177532E-10  0.000000E+00  0.735553E-02  0.764653E-01  0.612747E-02  0.863277E-01  0.675968E-01  0.180057E-01  0.266569E+00  0.180247E-01  0.857105E-03  0.103283E-02  0.509097E-03  0.533988E-03  0.000000E+00  0.000000E+00  0.614142E-01  0.740056E-01  0.302511E-02  0.364534E-02  0.920915E+00  0.916401E+00  0.917107E+00  0.915437E+00  0.846091E+00  0.841944E+00  0.821150E+00  0.817126E+00  0.652281E-01  0.649084E-01  0.301044E-03  0.105312E+03  0.221749E-03  0.936502E+02  0.316621E-12  0.110761E-06  0.149840E-07  0.524174E-02  0.898994E-09  0.314489E-03  0.444978E+01  0.329347E+01  0.235301E+01  0.256247E+04  0.341509E+01  0.119993E+03  0.237089E+03  0.395189E+03  0.415373E+03  0.628404E-02  0.496921E-01  0.496122E-01  0.939218E+00  0.233752E+03  0.409855E+03  0.843419E+03  0.102463E+04  0.102392E+04  0.102548E+04  0.102676E+04  0.204366E+03  0.205060E+03  0.190223E+03  0.918997E+03  0.111479E+04  0.103434E+04  0.103283E+04  0.200035E+03  0.209303E+03  0.190223E+03  0.000000E+00  0.000000E+00  0.172248E+02
  0.485303E+00  0.000000E+00  0.692093E+01  0.373538E+03  0.259611E+04  0.000000E+00  0.248401E+03  0.259434E+04  0.863261E+02 -0.275457E+05 -0.482492E+06  0.623263E+02 -0.203234E+00  0.248927E+00  0.220434E+00 -0.207618E+00  0.675534E-02  0.957775E+00  0.122679E+03  0.979130E+00  0.964011E+00  0.976525E+00  0.978185E+00  0.102439E+01  0.412612E-01  0.256413E+04 -0.236983E-03  0.483372E-01  0.131623E+00 -0.144657E+00  0.691736E+01  0.963298E-03  0.220139E+02  0.239149E+00  0.156973E+00 -0.468935E-02 -0.224616E+00  0.998947E+00  0.256423E+04  0.229475E+00  0.172456E+00  0.144413E+00  0.691728E+01  0.105330E-02  0.792480E+00  0.131211E-02  0.140430E-10  0.000000E+00  0.819866E-02  0.720948E-01  0.699990E-02  0.885689E-01  0.614946E-01  0.167425E-01  0.292146E+00  0.167597E-01  0.886904E-04  0.104338E-03  0.200888E-03  0.209648E-03  0.000000E+00  0.000000E+00  0.120434E+00  0.141683E+00  0.365824E-02  0.430368E-02  0.922926E+00  0.918021E+00  0.918850E+00  0.917077E+00  0.843172E+00  0.838691E+00  0.817382E+00  0.813038E+00  0.589546E-01  0.586413E-01  0.347323E-03  0.107143E+03  0.255771E-03  0.953006E+02  0.407649E-12  0.125752E-06  0.169606E-07  0.523202E-02  0.940270E-09  0.290056E-03  0.454066E+01  0.326699E+01  0.242528E+01  0.256272E+04  0.324436E+01  0.119952E+03  0.236994E+03  0.394635E+03  0.415120E+03  0.599131E-02  0.475028E-01  0.474265E-01  0.941917E+00  0.233773E+03  0.409840E+03  0.843419E+03  0.102463E+04  0.102392E+04  0.102548E+04  0.102676E+04  0.204368E+03  0.205063E+03  0.190218E+03  0.918974E+03  0.111480E+04  0.103432E+04  0.103285E+04  0.199992E+03  0.209348E+03  0.190218E+03  0.000000E+00  0.000000E+00  0.180371E+02
  0.493907E+00  0.000000E+00  0.690727E+01  0.373538E+03  0.259611E+04  0.000000E+00  0.248401E+03  0.259434E+04  0.863261E+02 -0.233943E+05 -0.279871E+06  0.616948E+02 -0.195928E+00  0.242585E+00  0.213628E+00 -0.200404E+00  0.176531E-01  0.960656E+00  0.122646E+03  0.980618E+00  0.965671E+00  0.978083E+00  0.979690E+00  0.102489E+01  0.383466E-01  0.256404E+04 -0.227236E-03  0.485056E-01  0.131886E+00 -0.144930E+00  0.690360E+01  0.997150E-03  0.154244E+02  0.177580E+00  0.179254E+00 -0.478114E-02 -0.228110E+00  0.998909E+00  0.256415E+04  0.230183E+00  0.172721E+00  0.144696E+00  0.690350E+01  0.109063E-02  0.829575E+00  0.154736E-02  0.166726E-10  0.000000E+00  0.789060E-02  0.747184E-01  0.664339E-02  0.838410E-01  0.655178E-01  0.176617E-01  0.279659E+00  0.176797E-01  0.423919E-03  0.503972E-03  0.247201E-03  0.258627E-03  0.000000E+00  0.000000E+00  0.800557E-01  0.951734E-01  0.321846E-02  0.382623E-02  0.920934E+00  0.916178E+00  0.916962E+00  0.915228E+00  0.843088E+00  0.838734E+00  0.817629E+00  0.813406E+00  0.630027E-01  0.626774E-01  0.314061E-03  0.105793E+03  0.231306E-03  0.940911E+02  0.340267E-12  0.114621E-06  0.155050E-07  0.522296E-02  0.911985E-09  0.307207E-03  0.453292E+01  0.329580E+01  0.242499E+01  0.256254E+04  0.336384E+01  0.119983E+03  0.237068E+03  0.395038E+03  0.415301E+03  0.620452E-02  0.490982E-01  0.490199E-01  0.939950E+00  0.233762E+03  0.409847E+03  0.843419E+03  0.102463E+04  0.102392E+04  0.102548E+04  0.102676E+04  0.204367E+03  0.205061E+03  0.190221E+03  0.918985E+03  0.111479E+04  0.103433E+04  0.103284E+04  0.200013E+03  0.209325E+03  0.190221E+03  0.000000E+00  0.000000E+00  0.173133E+02
  0.498717E+00  0.000000E+00  0.689342E+01  0.373538E+03  0.259611E+04  0.000000E+00  0.248401E+03  0.259434E+04  0.863261E+02 -0.194680E+05 -0.163268E+06  0.615036E+02 -0.187371E+00  0.234654E+00  0.205669E+00 -0.191907E+00  0.281949E-01  0.963914E+00  0.122546E+03  0.982289E+00  0.967641E+00  0.979868E+00  0.981391E+00  0.102496E+01  0.350695E-01  0.256399E+04 -0.221586E-03  0.486293E-01  0.132162E+00 -0.145214E+00  0.688969E+01  0.101616E-02  0.990916E+01  0.109034E+00  0.261100E+00 -0.483695E-02 -0.229848E+00  0.998888E+00  0.256410E+04  0.230682E+00  0.172992E+00  0.144985E+00  0.688959E+01  0.111176E-02  0.837554E+00  0.167005E-02  0.183188E-10  0.000000E+00  0.740286E-02  0.767632E-01  0.615745E-02  0.846579E-01  0.682355E-01  0.181854E-01  0.806059E+00  0.182044E-01  0.850249E-03  0.102443E-02  0.506432E-03  0.531251E-03  0.000000E+00  0.000000E+00  0.588958E-01  0.709608E-01  0.297215E-02  0.358100E-02  0.920273E+00  0.915742E+00  0.916454E+00  0.914779E+00  0.845239E+00  0.841077E+00  0.820266E+00  0.816226E+00  0.658399E-01  0.655157E-01  0.295314E-03  0.105054E+03  0.217528E-03  0.934215E+02  0.305469E-12  0.108667E-06  0.147131E-07  0.523402E-02  0.892906E-09  0.317641E-03  0.446998E+01  0.330351E+01  0.237256E+01  0.256244E+04  0.343642E+01  0.119999E+03  0.237105E+03  0.395267E+03  0.415406E+03  0.632524E-02  0.499990E-01  0.499190E-01  0.938839E+00  0.233751E+03  0.409855E+03  0.843419E+03  0.102463E+04  0.102392E+04  0.102548E+04  0.102676E+04  0.204366E+03  0.205060E+03  0.190223E+03  0.918997E+03  0.111479E+04  0.103434E+04  0.103283E+04  0.200035E+03  0.209302E+03  0.190223E+03  0.000000E+00  0.000000E+00  0.169557E+02
  0.494733E+00  0.000000E+00  0.689351E+01  0.373538E+03  0.259611E+04  0.000000E+00  0.248401E+03  0.259434E+04  0.863261E+02 -0.196494E+05 -0.251309E+06  0.619701E+02 -0.186524E+00  0.233443E+00  0.204840E+00 -0.191025E+00  0.273646E-01  0.964246E+00  0.122480E+03  0.982450E+00  0.967902E+00  0.980063E+00  0.981563E+00  0.102464E+01  0.347537E-01  0.256403E+04 -0.226105E-03  0.485792E-01  0.132168E+00 -0.145218E+00  0.688984E+01  0.100012E-02  0.146298E+02  0.168900E+00  0.183360E+00 -0.479860E-02 -0.228032E+00  0.998906E+00  0.256414E+04  0.230450E+00  0.172992E+00  0.144985E+00  0.688974E+01  0.109424E-02  0.824833E+00  0.152964E-02  0.169650E-10  0.000000E+00  0.725906E-02  0.760885E-01  0.605827E-02  0.891703E-01  0.667196E-01  0.177486E-01  0.277869E+00  0.177677E-01  0.889829E-03  0.107317E-02  0.528633E-03  0.554453E-03  0.000000E+00  0.000000E+00  0.647615E-01  0.781048E-01  0.310233E-02  0.374153E-02  0.921886E+00  0.917411E+00  0.918103E+00  0.916444E+00  0.847525E+00  0.843411E+00  0.822659E+00  0.818665E+00  0.643984E-01  0.640858E-01  0.309304E-03  0.105686E+03  0.227833E-03  0.939802E+02  0.333109E-12  0.113820E-06  0.153778E-07  0.525442E-02  0.907370E-09  0.310038E-03  0.441532E+01  0.327819E+01  0.232016E+01  0.256253E+04  0.338495E+01  0.119984E+03  0.237065E+03  0.395078E+03  0.415325E+03  0.622497E-02  0.492518E-01  0.491720E-01  0.939761E+00  0.233751E+03  0.409855E+03  0.843419E+03  0.102463E+04  0.102392E+04  0.102548E+04  0.102676E+04  0.204366E+03  0.205060E+03  0.190223E+03  0.918998E+03  0.111479E+04  0.103434E+04  0.103283E+04  0.200035E+03  0.209303E+03  0.190223E+03  0.000000E+00  0.000000E+00  0.175786E+02
  0.496714E+00  0.000000E+00  0.687455E+01  0.373538E+03  0.259611E+04  0.000000E+00  0.248401E+03  0.259434E+04  0.863261E+02 -0.144629E+05 -0.193210E+06  0.622270E+02 -0.173413E+00  0.220770E+00  0.192635E+00 -0.177955E+00  0.412320E-01  0.968953E+00  0.122276E+03  0.984849E+00  0.970851E+00  0.982665E+00  0.984016E+00  0.102420E+01  0.300393E-01  0.256402E+04 -0.223569E-03  0.486916E-01  0.132555E+00 -0.145614E+00  0.687087E+01  0.100760E-02  0.125116E+02  0.145029E+00  0.200641E+00 -0.483091E-02 -0.228306E+00  0.998897E+00  0.256413E+04  0.230869E+00  0.173367E+00  0.145384E+00  0.687076E+01  0.110293E-02  0.812537E+00  0.153039E-02  0.176605E-10  0.000000E+00  0.643054E-02  0.780917E-01  0.528853E-02  0.949252E-01  0.687139E-01  0.179612E-01  0.270054E+00  0.179816E-01  0.160472E-02  0.198020E-02  0.108041E-02  0.113775E-02  0.000000E+00  0.000000E+00  0.460082E-01  0.567734E-01  0.285459E-02  0.352252E-02  0.922665E+00  0.918577E+00  0.919140E+00  0.917586E+00  0.853121E+00  0.849342E+00  0.829090E+00  0.825417E+00  0.666475E-01  0.663523E-01  0.299835E-03  0.105403E+03  0.220900E-03  0.937090E+02  0.317455E-12  0.111598E-06  0.150589E-07  0.529378E-02  0.897755E-09  0.315595E-03  0.426679E+01  0.326219E+01  0.219081E+01  0.256249E+04  0.342517E+01  0.119987E+03  0.237071E+03  0.395174E+03  0.415375E+03  0.627443E-02  0.496219E-01  0.495400E-01  0.939306E+00  0.233736E+03  0.409865E+03  0.843419E+03  0.102463E+04  0.102392E+04  0.102548E+04  0.102676E+04  0.204365E+03  0.205059E+03  0.190225E+03  0.919015E+03  0.111478E+04  0.103436E+04  0.103281E+04  0.200065E+03  0.209272E+03  0.190225E+03  0.000000E+00  0.000000E+00  0.179281E+02
  0.485844E+00  0.000000E+00  0.688796E+01  0.373538E+03  0.259611E+04  0.000000E+00  0.248401E+03  0.259434E+04  0.863261E+02 -0.184820E+05 -0.446167E+06  0.631297E+02 -0.180536E+00  0.226718E+00  0.199090E+00 -0.184965E+00  0.295858E-01  0.966476E+00  0.122262E+03  0.983568E+00  0.969420E+00  0.981322E+00  0.982721E+00  0.102379E+01  0.325593E-01  0.256414E+04 -0.235991E-03  0.484957E-01  0.132298E+00 -0.145347E+00  0.688440E+01  0.964639E-03  0.216620E+02  0.236192E+00  0.157215E+00 -0.471697E-02 -0.223792E+00  0.998944E+00  0.256424E+04  0.230032E+00  0.173105E+00  0.145104E+00  0.688432E+01  0.105562E-02  0.782517E+00  0.123387E-02  0.142404E-10  0.000000E+00  0.667638E-02  0.750603E-01  0.559500E-02  0.105170E+00  0.637339E-01  0.167931E-01  0.295086E+00  0.168127E-01  0.127562E-02  0.155129E-02  0.783214E-03  0.822112E-03  0.000000E+00  0.000000E+00  0.749123E-01  0.911009E-01  0.342785E-02  0.416861E-02  0.925951E+00  0.921726E+00  0.922330E+00  0.920740E+00  0.854627E+00  0.850727E+00  0.830265E+00  0.826476E+00  0.616566E-01  0.613753E-01  0.340816E-03  0.107112E+03  0.251062E-03  0.952361E+02  0.400478E-12  0.125863E-06  0.169130E-07  0.531542E-02  0.935239E-09  0.293928E-03  0.424287E+01  0.321392E+01  0.216012E+01  0.256272E+04  0.327555E+01  0.119947E+03  0.236974E+03  0.394663E+03  0.415147E+03  0.600402E-02  0.476010E-01  0.475213E-01  0.941798E+00  0.233747E+03  0.409858E+03  0.843419E+03  0.102463E+04  0.102392E+04  0.102548E+04  0.102676E+04  0.204366E+03  0.205061E+03  0.190222E+03  0.919004E+03  0.111479E+04  0.103435E+04  0.103283E+04  0.200044E+03  0.209294E+03  0.190222E+03  0.000000E+00  0.000000E+00  0.186392E+02
  0.490988E+00  0.000000E+00  0.689095E+01  0.373538E+03  0.259611E+04  0.000000E+00  0.248401E+03  0.259434E+04  0.863261E+02 -0.191033E+05 -0.332750E+06  0.624704E+02 -0.183854E+00  0.230467E+00  0.202292E+00 -0.188325E+00  0.284484E-01  0.965249E+00  0.122384E+03  0.982954E+00  0.968581E+00  0.980628E+00  0.982083E+00  0.102428E+01  0.337663E-01  0.256408E+04 -0.230283E-03  0.485448E-01  0.132227E+00 -0.145277E+00  0.688733E+01  0.985091E-03  0.179464E+02  0.203314E+00  0.168401E+00 -0.476439E-02 -0.226238E+00  0.998922E+00  0.256418E+04  0.230276E+00  0.173044E+00  0.145040E+00  0.688724E+01  0.107789E-02  0.808800E+00  0.139812E-02  0.157711E-10  0.000000E+00  0.700018E-02  0.756819E-01  0.585135E-02  0.953142E-01  0.654734E-01  0.173427E-01  0.288674E+00  0.173620E-01  0.104216E-02  0.126168E-02  0.628787E-03  0.659740E-03  0.000000E+00  0.000000E+00  0.684009E-01  0.828085E-01  0.322183E-02  0.390046E-02  0.923626E+00  0.919261E+00  0.919914E+00  0.918286E+00  0.850605E+00  0.846585E+00  0.825960E+00  0.822057E+00  0.632602E-01  0.629613E-01  0.322372E-03  0.106285E+03  0.237467E-03  0.945081E+02  0.360397E-12  0.118822E-06  0.160165E-07  0.528060E-02  0.919692E-09  0.303221E-03  0.434002E+01  0.325053E+01  0.225003E+01  0.256261E+04  0.333888E+01  0.119968E+03  0.237027E+03  0.394902E+03  0.415250E+03  0.613142E-02  0.485536E-01  0.484739E-01  0.940623E+00  0.233749E+03  0.409856E+03  0.843419E+03  0.102463E+04  0.102392E+04  0.102548E+04  0.102676E+04  0.204366E+03  0.205060E+03  0.190223E+03  0.919001E+03  0.111479E+04  0.103435E+04  0.103283E+04  0.200039E+03  0.209299E+03  0.190223E+03  0.000000E+00  0.000000E+00  0.180988E+02
  0.494175E+00  0.000000E+00  0.687715E+01  0.373538E+03  0.259611E+04  0.000000E+00  0.248401E+03  0.259434E+04  0.863261E+02 -0.152410E+05 -0.251436E+06  0.624540E+02 -0.174712E+00  0.221801E+00  0.193798E+00 -0.179228E+00  0.388750E-01  0.968511E+00  0.122266E+03  0.984620E+00  0.970601E+00  0.982426E+00  0.983785E+00  0.102410E+01  0.304914E-01  0.256405E+04 -0.226494E-03  0.486481E-01  0.132506E+00 -0.145563E+00  0.687349E+01  0.997474E-03  0.151715E+02  0.174602E+00  0.179839E+00 -0.480464E-02 -0.227236E+00  0.998908E+00  0.256415E+04  0.230681E+00  0.173316E+00  0.145330E+00  0.687339E+01  0.109179E-02  0.806736E+00  0.145466E-02  0.168088E-10  0.000000E+00  0.646565E-02  0.774273E-01  0.533950E-02  0.970947E-01  0.675698E-01  0.176846E-01  0.281423E+00  0.177049E-01  0.156351E-02  0.192378E-02  0.103545E-02  0.108967E-02  0.000000E+00  0.000000E+00  0.508995E-01  0.626277E-01  0.296374E-02  0.364665E-02  0.923504E+00  0.919395E+00  0.919964E+00  0.918404E+00  0.853672E+00  0.849873E+00  0.829585E+00  0.825894E+00  0.655072E-01  0.652157E-01  0.309124E-03  0.105802E+03  0.227739E-03  0.940645E+02  0.335654E-12  0.114882E-06  0.154859E-07  0.530025E-02  0.907210E-09  0.310505E-03  0.425618E+01  0.324967E+01  0.217914E+01  0.256254E+04  0.339035E+01  0.119978E+03  0.237047E+03  0.395053E+03  0.415321E+03  0.621073E-02  0.491468E-01  0.490654E-01  0.939892E+00  0.233738E+03  0.409864E+03  0.843419E+03  0.102463E+04  0.102392E+04  0.102548E+04  0.102676E+04  0.204365E+03  0.205059E+03  0.190225E+03  0.919013E+03  0.111478E+04  0.103436E+04  0.103282E+04  0.200061E+03  0.209276E+03  0.190225E+03  0.000000E+00  0.000000E+00  0.181474E+02
