        1     0.116042733E+00     0.840299606E+00
        2     0.842578590E+00     0.618589640E+00
        3     0.298888683E+00     0.205227375E+00
        4     0.389013350E+00     0.248878241E+00
        5     0.613284171E+00     0.362687051E+00
        6     0.761246800E+00     0.327188373E-01
        7     0.719739854E+00     0.835383952E+00
        8     0.999698699E+00     0.134715796E+00
        9     0.342369080E-02     0.699292183E+00
       10     0.936248958E+00     0.745445788E+00
       11     0.825250626E+00     0.943381369E+00
       12     0.650032163E-01     0.210198879E+00
       13     0.630178988E+00     0.728332996E+00
       14     0.949922204E+00     0.359741628E+00
       15     0.747452438E+00     0.836135328E+00
       16     0.530293107E+00     0.254167497E+00
       17     0.332328856E+00     0.984899521E+00
       18     0.160271227E+00     0.672607422E-01
       19     0.864625454E+00     0.439908206E+00
       20     0.688534439E+00     0.194129586E+00
       21     0.183079362E+00     0.495534718E+00
       22     0.535177588E-01     0.666949689E+00
       23     0.894824028E+00     0.349402905E+00
       24     0.594741702E-01     0.275391877E+00
       25     0.288681865E+00     0.660775602E+00
       26     0.615668297E+00     0.678492427E+00
       27     0.912264943E+00     0.306478202E+00
       28     0.604937077E+00     0.286293328E+00
       29     0.675403476E+00     0.359485626E+00
       30     0.240040302E+00     0.169504523E+00
       31     0.121206999E+00     0.413699269E+00
       32     0.668690026E+00     0.196326315E+00
       33     0.830800653E+00     0.696390033E+00
       34     0.952031791E+00     0.959627390E+00
       35     0.142202497E+00     0.896845639E+00
       36     0.572502315E+00     0.892408609E+00
       37     0.109903157E+00     0.572417438E+00
       38     0.388009906E+00     0.934984922E+00
       39     0.648938298E+00     0.366119742E-01
       40     0.754590452E+00     0.766325355E+00
       41     0.954700232E+00     0.323550045E+00
       42     0.300391078E+00     0.471004486E+00
       43     0.468348324E+00     0.505476058E+00
       44     0.104072869E+00     0.722851992E+00
       45     0.644602656E+00     0.353863835E+00
       46     0.580902100E+00     0.764771819E+00
       47     0.426124334E-01     0.748804986E+00
       48     0.416290760E+00     0.398755014E+00
       49     0.449516714E+00     0.453382909E+00
       50     0.997472703E+00     0.508763015E+00
